time,open,high,low,close,tick_volume,spread,real_volume,ema_200,ema_117,ema_50,atr,atr_sma_5,atr_sma_200,adx,di_p,di_n,heikin_close,heikin_open,heikin_high,heikin_low
2022-06-24 06:23:00,0.69012,0.69012,0.69001,0.69007,46.0,4,0.0,0.69024,0.69026,0.6902,0.00015,0.00015,0.00019,14.39080333415652,18.6701015511677,26.660426102555395,0.69008,0.6901487299444843,0.6901487299444843,0.69001
2022-06-24 06:24:00,0.69007,0.69013,0.69006,0.6901,55.0,4,0.0,0.69024,0.69026,0.69019,0.00014,0.00015,0.00019,14.525507218833448,18.514299524251093,25.71303068015424,0.69009,0.6901143649722421,0.69013,0.69006
2022-06-24 06:25:00,0.69009,0.69011,0.68976,0.6898,89.0,4,0.0,0.69024,0.69025,0.69018,0.00016,0.00015,0.00019,16.268351027357514,15.540659874399084,35.35002022851218,0.68994,0.6901021824861211,0.69011,0.68976
2022-06-24 06:26:00,0.68981,0.68981,0.68955,0.68968,83.0,4,0.0,0.69023,0.69024,0.69016,0.00016,0.00015,0.00019,18.6256491990037,13.771192391496363,40.52147477423045,0.68971,0.6900210912430605,0.6900210912430605,0.68955
2022-06-24 06:27:00,0.68967,0.68972,0.68948,0.68957,75.0,4,0.0,0.69023,0.69023,0.69014,0.00017,0.00016,0.00019,21.022269640482232,12.370962923991865,39.36693880827573,0.68961,0.6898655456215304,0.6898655456215304,0.68948
2022-06-24 06:28:00,0.68957,0.68965,0.68953,0.68965,40.0,4,0.0,0.69022,0.69022,0.69012,0.00017,0.00016,0.00019,23.247702907569447,11.728813025669242,37.32348625665739,0.6896,0.6897377728107652,0.6897377728107652,0.68953
2022-06-24 06:29:00,0.68964,0.68973,0.68956,0.68965,68.0,4,0.0,0.69022,0.69021,0.6901,0.00017,0.00017,0.00019,24.546656401788656,14.321380273161576,34.58463487643936,0.68964,0.6896688864053826,0.68973,0.68956
2022-06-24 06:30:00,0.68965,0.68983,0.68963,0.68982,65.0,4,0.0,0.69021,0.6902,0.69009,0.00017,0.00017,0.00019,24.87593165700118,17.356326794488737,31.642746481844817,0.68973,0.6896544432026913,0.68983,0.68963
2022-06-24 06:31:00,0.68982,0.68984,0.68975,0.68982,60.0,4,0.0,0.69021,0.6902,0.69008,0.00016,0.00017,0.00019,25.09624803791874,17.109072490486188,30.3899786584928,0.68981,0.6896922216013457,0.68984,0.6896922216013457
2022-06-24 06:32:00,0.68983,0.68993,0.68975,0.68976,74.0,4,0.0,0.6902,0.69019,0.69006,0.00016,0.00017,0.00019,24.547972033157357,19.69340418898227,28.00215347049696,0.68982,0.6897511108006729,0.68993,0.68975
2022-06-24 06:33:00,0.68976,0.68994,0.68974,0.6899,79.0,4,0.0,0.6902,0.69019,0.69006,0.00017,0.00017,0.00019,24.03885860016464,18.0009756065453,25.595680498710315,0.68984,0.6897855554003365,0.68994,0.68974
2022-06-24 06:34:00,0.6899,0.68996,0.68984,0.68992,50.0,4,0.0,0.6902,0.69018,0.69005,0.00016,0.00016,0.00019,23.391763782052607,17.93077975934321,24.24913291618032,0.6899,0.6898127777001682,0.68996,0.6898127777001682
2022-06-24 06:35:00,0.68992,0.69009,0.68992,0.69006,58.0,4,0.0,0.6902,0.69018,0.69005,0.00016,0.00016,0.00019,21.74763776861501,22.28018399945272,22.44746522592841,0.69,0.6898563888500842,0.69009,0.6898563888500842
2022-06-24 06:36:00,0.69005,0.69015,0.69003,0.69004,72.0,4,0.0,0.69019,0.69018,0.69005,0.00016,0.00016,0.00019,20.59330845518156,23.762103131713307,21.247409345747062,0.69007,0.689928194425042,0.69015,0.689928194425042
2022-06-24 06:37:00,0.69003,0.6902,0.69001,0.6902,56.0,4,0.0,0.69019,0.69018,0.69006,0.00016,0.00016,0.00019,19.862668189526357,23.97544270027886,19.47236239950779,0.69011,0.689999097212521,0.6902,0.689999097212521
2022-06-24 06:38:00,0.6902,0.69023,0.69013,0.69019,51.0,4,0.0,0.69019,0.69018,0.69006,0.00016,0.00016,0.00019,19.38692354866194,24.24781790345207,18.59200083914993,0.69019,0.6900545486062605,0.69023,0.6900545486062605
2022-06-24 06:39:00,0.69019,0.6903,0.69009,0.69027,54.0,4,0.0,0.69019,0.69018,0.69007,0.00016,0.00016,0.00019,19.40205153685171,25.09060414560205,16.867378538719674,0.69021,0.6901222743031302,0.6903,0.69009
2022-06-24 06:40:00,0.69027,0.69034,0.69024,0.69031,74.0,4,0.0,0.6902,0.69018,0.69008,0.00016,0.00016,0.00019,19.66524374881198,25.767637779197305,16.101433178299285,0.69029,0.690166137151565,0.69034,0.690166137151565
2022-06-24 06:41:00,0.69031,0.69043,0.69029,0.69032,69.0,4,0.0,0.6902,0.69018,0.69009,0.00016,0.00016,0.00019,20.4322106637856,28.23576517893126,15.069699716852677,0.69034,0.6902280685757824,0.69043,0.6902280685757824
2022-06-24 06:42:00,0.69033,0.69035,0.6902,0.69023,74.0,4,0.0,0.6902,0.69018,0.6901,0.00016,0.00016,0.00019,20.278899893027244,26.29187199130378,18.162929317145263,0.69028,0.6902840342878912,0.69035,0.6902
2022-06-24 06:43:00,0.69023,0.69023,0.69014,0.69018,18.0,4,0.0,0.6902,0.69018,0.6901,0.00015,0.00016,0.00019,19.608147235597578,25.17210341126003,20.22869934358913,0.69019,0.6902820171439457,0.6902820171439457,0.69014
2022-06-24 06:44:00,0.69018,0.69018,0.69008,0.69011,61.0,4,0.0,0.6902,0.69018,0.6901,0.00015,0.00016,0.00019,18.485515207898526,23.95148106685168,22.157252450741385,0.69014,0.6902360085719728,0.6902360085719728,0.69008
2022-06-24 06:45:00,0.69011,0.69017,0.68997,0.69,32.0,4,0.0,0.69019,0.69018,0.6901,0.00015,0.00015,0.00019,17.709254824732113,21.686493492504606,25.26304849312124,0.69006,0.6901880042859864,0.6901880042859864,0.68997
2022-06-24 06:46:00,0.69,0.69005,0.68992,0.68994,28.0,4,0.0,0.69019,0.69018,0.69009,0.00015,0.00015,0.00019,17.327873005663808,20.34006344952581,26.082491406819475,0.68998,0.6901240021429932,0.6901240021429932,0.68992
2022-06-24 06:47:00,0.68994,0.69011,0.68992,0.69006,27.0,4,0.0,0.69019,0.69017,0.69009,0.00015,0.00015,0.00019,16.473434087347023,21.34057122927617,23.76057619208958,0.69001,0.6900520010714966,0.69011,0.68992
2022-06-24 06:48:00,0.69006,0.69022,0.69006,0.6902,35.0,4,0.0,0.69019,0.69017,0.69009,0.00015,0.00015,0.00019,15.73820158175561,24.88213335091543,21.98562216264539,0.69014,0.6900310005357483,0.69022,0.6900310005357483
2022-06-24 06:49:00,0.6902,0.6902,0.68997,0.69011,44.0,4,0.0,0.69019,0.69017,0.69009,0.00016,0.00015,0.00019,14.840407270686756,22.302935242684693,23.762795673121893,0.69012,0.6900855002678741,0.6902,0.68997
2022-06-24 06:50:00,0.69011,0.6902,0.69011,0.69016,52.0,4,0.0,0.69019,0.69017,0.6901,0.00015,0.00015,0.00019,14.006741124694251,21.369486383825752,22.768247006634184,0.69015,0.690102750133937,0.6902,0.690102750133937
2022-06-24 06:51:00,0.69017,0.69036,0.69017,0.6903,47.0,4,0.0,0.69019,0.69017,0.6901,0.00016,0.00015,0.00019,13.912173077074469,26.707355790578696,20.695368540349936,0.69025,0.6901263750669685,0.69036,0.6901263750669685
2022-06-24 06:52:00,0.6903,0.69037,0.69024,0.69029,68.0,4,0.0,0.69019,0.69018,0.69011,0.00015,0.00015,0.00019,13.888200810122983,25.56813368327308,19.45547573344168,0.6903,0.6901881875334843,0.69037,0.6901881875334843
2022-06-24 06:53:00,0.69029,0.69036,0.69026,0.6903,36.0,4,0.0,0.69019,0.69018,0.69012,0.00015,0.00015,0.00019,13.865940847953752,24.359165920576714,18.535539876526155,0.6903,0.6902440937667422,0.69036,0.6902440937667422
2022-06-24 06:54:00,0.6903,0.69035,0.69027,0.69032,43.0,4,0.0,0.69019,0.69018,0.69013,0.00015,0.00015,0.00019,13.84527088308232,23.40568560908968,17.81001124419636,0.69031,0.6902720468833712,0.69035,0.69027
2022-06-24 06:55:00,0.69033,0.69033,0.69021,0.69029,51.0,4,0.0,0.6902,0.69018,0.69013,0.00014,0.00015,0.00019,13.248119810690651,22.013749567962453,19.72434976266927,0.69029,0.6902910234416856,0.69033,0.69021
2022-06-24 06:56:00,0.6903,0.69039,0.6903,0.69035,36.0,4,0.0,0.6902,0.69019,0.69014,0.00014,0.00015,0.00019,13.17467029519078,23.93837677896267,18.72498762924464,0.69034,0.6902905117208428,0.69039,0.6902905117208428
2022-06-24 06:57:00,0.69035,0.69042,0.69031,0.69034,32.0,4,0.0,0.6902,0.69019,0.69015,0.00014,0.00014,0.00019,13.338146918339774,24.12717359415577,17.664745751411274,0.69036,0.6903152558604213,0.69042,0.69031
2022-06-24 06:58:00,0.69035,0.6904,0.6903,0.69032,38.0,4,0.0,0.6902,0.69019,0.69016,0.00014,0.00014,0.00019,13.38198326237665,22.859957080983254,17.262175083628364,0.69034,0.6903376279302107,0.6904,0.6903
2022-06-24 06:59:00,0.69033,0.69033,0.69021,0.69031,35.0,4,0.0,0.6902,0.69019,0.69016,0.00013,0.00014,0.00018,12.506248748445657,21.40695824612453,20.93204165571337,0.6903,0.6903388139651053,0.6903388139651053,0.69021
2022-06-24 07:00:00,0.69031,0.69035,0.69028,0.69031,46.0,4,0.0,0.6902,0.69019,0.69017,0.00013,0.00014,0.00018,11.878380748789564,21.68204622992184,20.12833211762287,0.69031,0.6903194069825527,0.69035,0.69028
2022-06-24 07:01:00,0.69031,0.69036,0.6903,0.69035,23.0,4,0.0,0.6902,0.6902,0.69017,0.00013,0.00013,0.00018,11.39117310750363,21.510372750996016,19.439351202822188,0.69033,0.6903147034912763,0.69036,0.6903
2022-06-24 07:02:00,0.69035,0.69036,0.69022,0.6903,44.0,4,0.0,0.6902,0.6902,0.69018,0.00013,0.00013,0.00018,11.0204308035364,19.806747617567407,22.42547520362181,0.69031,0.6903223517456382,0.69036,0.69022
2022-06-24 07:03:00,0.6903,0.6904,0.69026,0.69039,60.0,4,0.0,0.69021,0.6902,0.69019,0.00013,0.00013,0.00018,10.262327947382772,20.495558659228365,20.66307050047013,0.69034,0.6903161758728191,0.6904,0.69026
2022-06-24 07:04:00,0.69039,0.69062,0.69039,0.69054,67.0,4,0.0,0.69021,0.69021,0.6902,0.00013,0.00013,0.00018,11.25175157182325,29.669915875659235,18.140732455848653,0.69048,0.6903280879364095,0.69062,0.6903280879364095
2022-06-24 07:05:00,0.69055,0.69058,0.69042,0.69042,63.0,4,0.0,0.69021,0.69021,0.69021,0.00014,0.00013,0.00018,12.170502080232266,27.18393603472297,16.620758642169754,0.69049,0.6904040439682048,0.69058,0.6904040439682048
2022-06-24 07:06:00,0.69041,0.69041,0.6901,0.69013,81.0,4,0.0,0.69021,0.69021,0.69021,0.00015,0.00014,0.00018,12.165401191407131,23.028135108689504,29.36753409088451,0.69026,0.6904470219841023,0.6904470219841023,0.6901
2022-06-24 07:07:00,0.69012,0.69023,0.69001,0.69007,50.0,4,0.0,0.69021,0.69021,0.6902,0.00015,0.00014,0.00018,12.670478257447815,20.686657030963328,30.541068211000976,0.69011,0.6903535109920511,0.6903535109920511,0.69001
2022-06-24 07:08:00,0.69007,0.69014,0.69007,0.69012,13.0,4,0.0,0.69021,0.69021,0.6902,0.00015,0.00014,0.00018,13.13947839019988,19.990178022579467,29.512810582388305,0.6901,0.6902317554960256,0.6902317554960256,0.69007
2022-06-24 07:09:00,0.69012,0.69019,0.69007,0.69014,48.0,4,0.0,0.69021,0.69021,0.6902,0.00015,0.00015,0.00018,13.151552568662032,21.25866520543717,27.785749407095423,0.69013,0.6901658777480129,0.69019,0.69007
2022-06-24 07:10:00,0.69014,0.69018,0.69003,0.69007,63.0,4,0.0,0.69021,0.6902,0.69019,0.00015,0.00015,0.00018,13.41709862251432,19.70628993631218,27.70403043021578,0.6901,0.6901479388740064,0.69018,0.69003
2022-06-24 07:11:00,0.69008,0.69027,0.69007,0.69022,46.0,4,0.0,0.69021,0.6902,0.69019,0.00015,0.00015,0.00018,12.908077976735902,22.10673553612735,25.07483851744709,0.69016,0.6901239694370032,0.69027,0.69007
2022-06-24 07:12:00,0.69021,0.69029,0.69016,0.69021,60.0,4,0.0,0.69021,0.6902,0.69019,0.00015,0.00015,0.00018,12.27444326782438,21.687989728610148,23.51283378284153,0.69022,0.6901419847185015,0.69029,0.6901419847185015
2022-06-24 07:13:00,0.69021,0.69035,0.69019,0.69029,67.0,4,0.0,0.69021,0.6902,0.6902,0.00015,0.00015,0.00018,11.58573167109044,22.89396358706086,21.719522091698494,0.69026,0.6901809923592508,0.69035,0.6901809923592508
2022-06-24 07:14:00,0.69029,0.69029,0.69016,0.69029,34.0,4,0.0,0.69021,0.69021,0.6902,0.00015,0.00015,0.00018,10.814763114539767,21.46169991325324,21.804442123763533,0.69026,0.6902204961796254,0.69029,0.69016
2022-06-24 07:15:00,0.69031,0.6905,0.69031,0.69049,40.0,4,0.0,0.69021,0.69021,0.69021,0.00015,0.00015,0.00018,11.43269120188194,29.17034005086921,19.66430670514716,0.6904,0.6902402480898127,0.6905,0.6902402480898127
2022-06-24 07:16:00,0.69048,0.69066,0.69048,0.69062,83.0,4,0.0,0.69021,0.69022,0.69023,0.00015,0.00015,0.00018,12.82083482262325,34.13143369979619,18.03070259045106,0.69056,0.6903201240449064,0.69066,0.6903201240449064
2022-06-24 07:17:00,0.69063,0.69085,0.6906,0.69083,78.0,4,0.0,0.69022,0.69023,0.69025,0.00016,0.00015,0.00018,14.866784754875454,38.758896227736415,16.0378853539699,0.69073,0.6904400620224531,0.69085,0.6904400620224531
2022-06-24 07:18:00,0.69083,0.69087,0.69074,0.69075,37.0,4,0.0,0.69023,0.69024,0.69027,0.00016,0.00015,0.00018,16.838009929927086,37.39650991681413,15.10310598646528,0.6908,0.6905850310112265,0.69087,0.6905850310112265
2022-06-24 07:19:00,0.69073,0.69075,0.69038,0.6904,93.0,4,0.0,0.69023,0.69024,0.69028,0.00017,0.00016,0.00018,16.137280898430248,31.72823415484456,27.561470240731463,0.69056,0.6906925155056132,0.69075,0.69038
2022-06-24 07:20:00,0.6904,0.69043,0.69028,0.69037,81.0,4,0.0,0.69023,0.69024,0.69028,0.00017,0.00016,0.00018,15.012079197248024,29.758935823985222,29.988639608988358,0.69037,0.6906262577528066,0.6906262577528066,0.69028
2022-06-24 07:21:00,0.69037,0.69037,0.69025,0.69033,75.0,4,0.0,0.69023,0.69024,0.69028,0.00017,0.00017,0.00018,14.122970668461331,28.248389745396384,29.73541919669082,0.69033,0.6904981288764034,0.6904981288764034,0.69025
2022-06-24 07:22:00,0.69032,0.69037,0.69028,0.69029,53.0,4,0.0,0.69023,0.69024,0.69028,0.00016,0.00017,0.00018,13.297369891730836,27.135873568163145,28.564338820382947,0.69032,0.6904140644382017,0.6904140644382017,0.69028
2022-06-24 07:23:00,0.69029,0.69044,0.69028,0.69036,56.0,4,0.0,0.69023,0.69025,0.69029,0.00016,0.00017,0.00018,12.573991534754729,28.300755829501483,26.561579798700684,0.69034,0.6903670322191009,0.69044,0.69028
2022-06-24 07:24:00,0.69036,0.69044,0.69028,0.69034,46.0,4,0.0,0.69023,0.69025,0.69029,0.00016,0.00016,0.00018,11.902283060419776,26.31386567543479,24.69679068506574,0.69036,0.6903535161095504,0.69044,0.69028
2022-06-24 07:25:00,0.69035,0.69053,0.69033,0.69051,61.0,4,0.0,0.69024,0.69025,0.6903,0.00017,0.00016,0.00018,11.810816346345108,27.927372763828973,22.564276482883944,0.69043,0.6903567580547751,0.69053,0.69033
2022-06-24 07:26:00,0.6905,0.69051,0.69039,0.69044,47.0,4,0.0,0.69024,0.69026,0.6903,0.00016,0.00016,0.00018,11.72588296899006,26.45153626948833,21.37185559233159,0.69046,0.6903933790273875,0.69051,0.69039
2022-06-24 07:27:00,0.69044,0.69049,0.69043,0.69046,50.0,4,0.0,0.69024,0.69026,0.69031,0.00015,0.00016,0.00018,11.647016261446089,25.719675716104817,20.780539537895898,0.69046,0.6904266895136937,0.69049,0.6904266895136937
2022-06-24 07:28:00,0.69047,0.69055,0.69047,0.6905,43.0,4,0.0,0.69024,0.69026,0.69032,0.00015,0.00016,0.00017,11.958230901652891,27.47148206518883,19.891500312915905,0.6905,0.6904433447568468,0.69055,0.6904433447568468
2022-06-24 07:29:00,0.6905,0.69054,0.69044,0.69054,43.0,4,0.0,0.69025,0.69027,0.69032,0.00015,0.00016,0.00017,11.986975523616849,26.1336360891646,20.38377865442973,0.6905,0.6904716723784234,0.69054,0.69044
2022-06-24 07:30:00,0.69054,0.69058,0.6904,0.69045,38.0,4,0.0,0.69025,0.69027,0.69033,0.00015,0.00015,0.00017,11.667343011173893,23.879375207403903,20.542360927639663,0.69049,0.6904858361892117,0.69058,0.6904
2022-06-24 07:31:00,0.69045,0.69047,0.69025,0.69028,51.0,4,0.0,0.69025,0.69027,0.69033,0.00015,0.00015,0.00017,11.437041096464984,21.44460869141169,25.399730701976797,0.69036,0.6904879180946059,0.6904879180946059,0.69025
2022-06-24 07:32:00,0.69029,0.69029,0.69019,0.69024,60.0,4,0.0,0.69025,0.69027,0.69032,0.00015,0.00015,0.00017,11.616142908639992,20.42516791891355,27.04456954093472,0.69025,0.6904239590473029,0.6904239590473029,0.69019
2022-06-24 07:33:00,0.69024,0.69035,0.69022,0.69026,65.0,4,0.0,0.69025,0.69027,0.69032,0.00015,0.00015,0.00017,11.287802478895202,22.030654486793587,25.356970483744025,0.69027,0.6903369795236515,0.69035,0.69022
2022-06-24 07:34:00,0.69027,0.69046,0.69027,0.69042,50.0,4,0.0,0.69025,0.69027,0.69033,0.00015,0.00015,0.00017,10.799133973527573,25.119836497104043,22.981057470152937,0.69036,0.6903034897618258,0.69046,0.69027
2022-06-24 07:35:00,0.69043,0.69055,0.69042,0.69047,51.0,4,0.0,0.69025,0.69028,0.69033,0.00015,0.00015,0.00017,10.934104888237314,27.834948259820948,21.566529696878263,0.69047,0.6903317448809129,0.69055,0.6903317448809129
2022-06-24 07:36:00,0.69047,0.69048,0.6904,0.69043,53.0,4,0.0,0.69025,0.69028,0.69033,0.00015,0.00015,0.00017,10.896636137244206,26.744012072749975,21.7010978292126,0.69044,0.6904008724404564,0.69048,0.6904
2022-06-24 07:37:00,0.69042,0.69053,0.69042,0.69048,53.0,4,0.0,0.69026,0.69028,0.69034,0.00014,0.00015,0.00017,11.192312234212393,27.77033043204784,20.51073972105263,0.69046,0.6904204362202282,0.69053,0.69042
2022-06-24 07:38:00,0.69047,0.69048,0.69037,0.69037,34.0,4,0.0,0.69026,0.69028,0.69034,0.00014,0.00015,0.00017,11.03397399289908,26.22138458899992,21.90203048351793,0.69042,0.6904402181101141,0.69048,0.69037
2022-06-24 07:39:00,0.69037,0.69039,0.69024,0.69027,41.0,4,0.0,0.69026,0.69028,0.69034,0.00014,0.00014,0.00017,10.605358691730212,24.236191229023767,26.80529275312791,0.69032,0.6904301090550571,0.6904301090550571,0.69024
2022-06-24 07:40:00,0.69027,0.6903,0.69017,0.69023,54.0,4,0.0,0.69026,0.69028,0.69033,0.00014,0.00014,0.00017,10.677939363999048,22.636647635252636,28.58993934725017,0.69024,0.6903750545275286,0.6903750545275286,0.69017
2022-06-24 07:41:00,0.69022,0.69028,0.6902,0.69027,39.0,4,0.0,0.69026,0.69028,0.69033,0.00014,0.00014,0.00017,10.7453357025344,21.688046868355578,27.391862722683808,0.69024,0.6903075272637642,0.6903075272637642,0.6902
2022-06-24 07:42:00,0.69027,0.6903,0.69025,0.69027,27.0,4,0.0,0.69026,0.69028,0.69033,0.00013,0.00014,0.00017,10.628757737239733,22.190378752908035,26.64045155840573,0.69027,0.6902737636318821,0.6903,0.69025
2022-06-24 07:43:00,0.69027,0.69035,0.69024,0.69034,33.0,4,0.0,0.69026,0.69028,0.69033,0.00013,0.00014,0.00017,10.075889928206877,23.61010424628397,25.014683968376467,0.6903,0.690271881815941,0.69035,0.69024
2022-06-24 07:44:00,0.69034,0.69043,0.69034,0.69043,21.0,4,0.0,0.69026,0.69029,0.69033,0.00013,0.00013,0.00017,9.80760382829848,26.9411226938828,23.73824516493065,0.69038,0.6902859409079705,0.69043,0.6902859409079705
2022-06-24 07:45:00,0.69043,0.69046,0.69035,0.69035,28.0,4,0.0,0.69026,0.69029,0.69033,0.00012,0.00013,0.00017,9.79190015201144,26.96199300785575,22.244222882430403,0.6904,0.6903329704539852,0.69046,0.6903329704539852
2022-06-24 07:46:00,0.69035,0.69042,0.69034,0.69041,30.0,4,0.0,0.69026,0.69029,0.69034,0.00012,0.00013,0.00017,9.68051046154454,25.69537569179405,21.78645993327576,0.69038,0.6903664852269926,0.69042,0.69034
2022-06-24 07:47:00,0.69042,0.69042,0.69022,0.69023,36.0,4,0.0,0.69026,0.69029,0.69033,0.00013,0.00013,0.00017,9.466331591080706,22.81034772702917,26.077003611152648,0.69032,0.6903732426134963,0.69042,0.69022
2022-06-24 07:48:00,0.69023,0.69026,0.69006,0.69017,45.0,4,0.0,0.69026,0.69029,0.69033,0.00013,0.00013,0.00017,10.368488428502994,20.34975910644278,31.893763306799134,0.69018,0.6903466213067482,0.6903466213067482,0.69006
2022-06-24 07:49:00,0.69018,0.69018,0.69014,0.69015,23.0,4,0.0,0.69026,0.69028,0.69032,0.00013,0.00013,0.00017,11.20620549182369,19.887690838838104,31.169573114596787,0.69016,0.6902633106533741,0.6902633106533741,0.69014
2022-06-24 07:50:00,0.69014,0.69025,0.69011,0.69025,43.0,4,0.0,0.69026,0.69028,0.69032,0.00013,0.00013,0.00017,11.309661751226386,22.261685145760204,28.712226229400635,0.69019,0.690211655326687,0.69025,0.69011
2022-06-24 07:51:00,0.69026,0.69026,0.69018,0.69023,26.0,4,0.0,0.69026,0.69028,0.69031,0.00012,0.00013,0.00017,11.311120077851015,21.81000384893709,27.383687623180787,0.69023,0.6902008276633436,0.69026,0.69018
2022-06-24 07:52:00,0.69023,0.69047,0.69023,0.69043,72.0,4,0.0,0.69026,0.69028,0.69032,0.00013,0.00013,0.00017,11.364206397758858,30.352939692209517,23.82245912228339,0.69034,0.6902154138316718,0.69047,0.6902154138316718
2022-06-24 07:53:00,0.69044,0.69065,0.6904,0.69058,94.0,4,0.0,0.69026,0.69029,0.69033,0.00014,0.00013,0.00016,12.433675312896398,35.655227670450095,20.789507031962383,0.69052,0.6902777069158359,0.69065,0.6902777069158359
2022-06-24 07:54:00,0.69058,0.6908,0.69051,0.69075,57.0,4,0.0,0.69027,0.6903,0.69035,0.00015,0.00013,0.00016,14.0960623102667,37.8602223133445,17.936746583958744,0.69066,0.690398853457918,0.6908,0.690398853457918
2022-06-24 07:55:00,0.69075,0.69104,0.69071,0.69103,58.0,4,0.0,0.69028,0.69031,0.69037,0.00016,0.00014,0.00016,16.465316113398483,42.87942524989559,15.354705084676434,0.69088,0.690529426728959,0.69104,0.690529426728959
2022-06-24 07:56:00,0.69103,0.69116,0.69099,0.6911,42.0,4,0.0,0.69029,0.69032,0.6904,0.00016,0.00015,0.00016,18.99779084511633,44.92864672796892,14.219138764838837,0.69107,0.6907047133644795,0.69116,0.6907047133644795
2022-06-24 07:57:00,0.6911,0.69131,0.6911,0.69122,63.0,4,0.0,0.69029,0.69034,0.69043,0.00017,0.00016,0.00016,21.714077480117595,47.30229507180042,12.945503629600754,0.69118,0.6908873566822398,0.69131,0.6908873566822398
2022-06-24 07:58:00,0.69122,0.69161,0.69114,0.69147,74.0,4,0.0,0.69031,0.69036,0.69047,0.00019,0.00017,0.00016,24.80774539370389,50.23688364355262,10.64692580338951,0.69136,0.69103367834112,0.69161,0.69103367834112
2022-06-24 07:59:00,0.69146,0.69146,0.69124,0.6913,61.0,4,0.0,0.69032,0.69037,0.69051,0.00019,0.00017,0.00016,27.6804370277483,45.93825962134027,9.73589932838171,0.69136,0.69119683917056,0.69146,0.69119683917056
2022-06-24 08:00:00,0.6913,0.69142,0.6909,0.69094,105.0,4,0.0,0.69032,0.69038,0.69052,0.00022,0.00019,0.00016,28.030777169748813,38.01774628561914,19.330655448274804,0.69114,0.6912784195852799,0.69142,0.6909
2022-06-24 08:01:00,0.69094,0.69103,0.69075,0.69081,113.0,4,0.0,0.69033,0.69039,0.69053,0.00022,0.0002,0.00016,27.547147174649485,34.5621795494441,22.44291980335534,0.69088,0.6912092097926399,0.6912092097926399,0.69075
2022-06-24 08:02:00,0.69081,0.69106,0.69081,0.69105,76.0,4,0.0,0.69033,0.6904,0.69055,0.00022,0.00021,0.00016,27.199667687447167,32.74878522306111,20.63911076311305,0.69093,0.6910446048963199,0.69106,0.69081
2022-06-24 08:03:00,0.69106,0.69123,0.69106,0.69114,91.0,4,0.0,0.69034,0.69041,0.69058,0.00022,0.00021,0.00016,27.42540254333053,36.368110180916645,19.428334354600977,0.69112,0.69098730244816,0.69123,0.69098730244816
2022-06-24 08:04:00,0.69114,0.69116,0.69095,0.69102,61.0,4,0.0,0.69035,0.69042,0.69059,0.00022,0.00022,0.00016,27.03241119322184,33.87156352913443,21.6904191259002,0.69107,0.6910536512240799,0.69116,0.69095
2022-06-24 08:05:00,0.69103,0.69125,0.69099,0.69115,69.0,4,0.0,0.69036,0.69044,0.69062,0.00022,0.00022,0.00016,26.968345421722404,33.93393571751232,19.87159611495079,0.6911,0.69106182561204,0.69125,0.69099
2022-06-24 08:06:00,0.69115,0.6912,0.69104,0.69116,50.0,4,0.0,0.69036,0.69045,0.69064,0.00022,0.00022,0.00016,26.90885577675865,32.14744690127978,18.825434404868663,0.69114,0.69108091280602,0.6912,0.69104
2022-06-24 08:07:00,0.69116,0.69136,0.69116,0.69132,61.0,4,0.0,0.69037,0.69046,0.69066,0.00022,0.00022,0.00016,27.38171571431091,35.31430961981558,17.579574727244864,0.69125,0.6911104564030099,0.69136,0.6911104564030099
2022-06-24 08:08:00,0.69134,0.69134,0.69118,0.69122,53.0,4,0.0,0.69038,0.69048,0.69069,0.00021,0.00022,0.00016,27.82079994203801,33.40942865239211,16.631318972740825,0.69127,0.6911802282015049,0.69134,0.69118
2022-06-24 08:09:00,0.69123,0.69134,0.69111,0.69115,78.0,4,0.0,0.69039,0.69049,0.6907,0.00021,0.00022,0.00016,27.76753427271109,30.83460194469545,17.695136232185753,0.69121,0.6912251141007525,0.69134,0.69111
2022-06-24 08:10:00,0.69117,0.69124,0.69097,0.69104,70.0,4,0.0,0.6904,0.6905,0.69072,0.00022,0.00022,0.00016,26.862259360737053,28.097061925217165,20.72761825061811,0.6911,0.6912175570503762,0.69124,0.69097
2022-06-24 08:11:00,0.69105,0.69119,0.69104,0.69115,62.0,4,0.0,0.6904,0.69051,0.69073,0.00021,0.00021,0.00016,26.02164694247545,26.679903004116163,19.682159149050054,0.69111,0.6911587785251881,0.69119,0.69104
2022-06-24 08:12:00,0.69115,0.69116,0.69107,0.69109,43.0,4,0.0,0.69041,0.69052,0.69075,0.0002,0.00021,0.00016,25.241078268375382,25.83783024032613,19.06094961356417,0.69112,0.6911343892625941,0.69116,0.69107
2022-06-24 08:13:00,0.69108,0.69115,0.69106,0.69111,37.0,4,0.0,0.69042,0.69053,0.69076,0.0002,0.00021,0.00016,24.447690625643794,24.98847416815456,18.79961793276576,0.6911,0.691127194631297,0.69115,0.69106
2022-06-24 08:14:00,0.69111,0.69114,0.69096,0.69096,30.0,4,0.0,0.69042,0.69054,0.69077,0.00019,0.0002,0.00016,23.03900807489356,23.33621257883008,21.22995535573448,0.69104,0.6911135973156486,0.69114,0.69096
2022-06-24 08:15:00,0.69096,0.69103,0.6909,0.69099,43.0,4,0.0,0.69043,0.69054,0.69078,0.00019,0.0002,0.00016,21.434042212746267,22.194792049517996,22.44903238167516,0.69097,0.6910767986578243,0.6910767986578243,0.6909
