time,open,high,low,close,tick_volume,spread,real_volume
2022-06-24 05:34:00,0.69064,0.69072,0.69046,0.69046,46.0,4,0.0
2022-06-24 05:35:00,0.69046,0.69062,0.69041,0.69048,77.0,4,0.0
2022-06-24 05:36:00,0.69048,0.69059,0.69048,0.69051,79.0,4,0.0
2022-06-24 05:37:00,0.69051,0.69055,0.69033,0.69033,86.0,4,0.0
2022-06-24 05:38:00,0.69034,0.69034,0.69024,0.69024,59.0,4,0.0
2022-06-24 05:39:00,0.69024,0.69043,0.69022,0.69041,38.0,4,0.0
2022-06-24 05:40:00,0.69042,0.69072,0.69042,0.69072,65.0,4,0.0
2022-06-24 05:41:00,0.69072,0.69072,0.69032,0.69032,67.0,4,0.0
2022-06-24 05:42:00,0.69031,0.69031,0.6901,0.69015,67.0,4,0.0
2022-06-24 05:43:00,0.69015,0.69026,0.69015,0.69022,37.0,4,0.0
2022-06-24 05:44:00,0.69022,0.69031,0.69018,0.69021,46.0,4,0.0
2022-06-24 05:45:00,0.69022,0.69024,0.69019,0.69021,40.0,4,0.0
2022-06-24 05:46:00,0.69021,0.69038,0.6902,0.69036,50.0,4,0.0
2022-06-24 05:47:00,0.69037,0.69037,0.69021,0.69029,32.0,4,0.0
2022-06-24 05:48:00,0.69028,0.69039,0.69028,0.69032,46.0,4,0.0
2022-06-24 05:49:00,0.69032,0.6904,0.6903,0.69033,34.0,4,0.0
2022-06-24 05:50:00,0.69033,0.69035,0.69025,0.69032,32.0,4,0.0
2022-06-24 05:51:00,0.69032,0.69045,0.69032,0.69043,27.0,4,0.0
2022-06-24 05:52:00,0.69042,0.69048,0.69042,0.69045,43.0,4,0.0
2022-06-24 05:53:00,0.69045,0.69049,0.69045,0.69047,25.0,4,0.0
2022-06-24 05:54:00,0.6905,0.6905,0.69035,0.69037,35.0,4,0.0
2022-06-24 05:55:00,0.69039,0.69039,0.69012,0.69014,62.0,4,0.0
2022-06-24 05:56:00,0.69014,0.69024,0.69014,0.69017,45.0,4,0.0
2022-06-24 05:57:00,0.69017,0.69022,0.69017,0.69017,22.0,4,0.0
2022-06-24 05:58:00,0.69017,0.6902,0.69002,0.69006,36.0,4,0.0
2022-06-24 05:59:00,0.69008,0.69014,0.69004,0.69004,40.0,4,0.0
2022-06-24 06:00:00,0.69004,0.69004,0.68985,0.68985,35.0,4,0.0
2022-06-24 06:01:00,0.68986,0.68992,0.68986,0.68992,40.0,4,0.0
2022-06-24 06:02:00,0.68992,0.69008,0.68987,0.69007,54.0,4,0.0
2022-06-24 06:03:00,0.69006,0.69007,0.68997,0.69005,60.0,4,0.0
2022-06-24 06:04:00,0.69004,0.69012,0.68996,0.69005,60.0,4,0.0
2022-06-24 06:05:00,0.69005,0.69014,0.68995,0.69012,59.0,4,0.0
2022-06-24 06:06:00,0.69017,0.69043,0.69017,0.6904,75.0,4,0.0
2022-06-24 06:07:00,0.69039,0.69041,0.69017,0.69023,72.0,4,0.0
2022-06-24 06:08:00,0.69023,0.69023,0.69013,0.69016,25.0,4,0.0
2022-06-24 06:09:00,0.69016,0.69024,0.69007,0.69009,37.0,4,0.0
2022-06-24 06:10:00,0.6901,0.69012,0.68985,0.68999,90.0,4,0.0
2022-06-24 06:11:00,0.68999,0.69006,0.68992,0.69003,72.0,4,0.0
2022-06-24 06:12:00,0.69003,0.69011,0.69003,0.69011,53.0,4,0.0
2022-06-24 06:13:00,0.6901,0.69011,0.69002,0.69003,55.0,4,0.0
2022-06-24 06:14:00,0.69003,0.69019,0.6899,0.69008,63.0,4,0.0
2022-06-24 06:15:00,0.69011,0.69011,0.68997,0.69005,45.0,4,0.0
2022-06-24 06:16:00,0.69006,0.69023,0.69005,0.6902,58.0,4,0.0
2022-06-24 06:17:00,0.6902,0.69023,0.69018,0.69019,31.0,4,0.0
2022-06-24 06:18:00,0.69018,0.69018,0.69007,0.69016,51.0,4,0.0
2022-06-24 06:19:00,0.69017,0.69022,0.69006,0.69007,46.0,4,0.0
2022-06-24 06:20:00,0.69007,0.69014,0.69002,0.69014,34.0,4,0.0
2022-06-24 06:21:00,0.69014,0.69022,0.69013,0.69021,49.0,4,0.0
2022-06-24 06:22:00,0.69021,0.69023,0.69005,0.69012,55.0,4,0.0
2022-06-24 06:23:00,0.69012,0.69012,0.69001,0.69007,46.0,4,0.0
2022-06-24 06:24:00,0.69007,0.69013,0.69006,0.6901,55.0,4,0.0
2022-06-24 06:25:00,0.69009,0.69011,0.68976,0.6898,89.0,4,0.0
2022-06-24 06:26:00,0.68981,0.68981,0.68955,0.68968,83.0,4,0.0
2022-06-24 06:27:00,0.68967,0.68972,0.68948,0.68957,75.0,4,0.0
2022-06-24 06:28:00,0.68957,0.68965,0.68953,0.68965,40.0,4,0.0
2022-06-24 06:29:00,0.68964,0.68973,0.68956,0.68965,68.0,4,0.0
2022-06-24 06:30:00,0.68965,0.68983,0.68963,0.68982,65.0,4,0.0
2022-06-24 06:31:00,0.68982,0.68984,0.68975,0.68982,60.0,4,0.0
2022-06-24 06:32:00,0.68983,0.68993,0.68975,0.68976,74.0,4,0.0
2022-06-24 06:33:00,0.68976,0.68994,0.68974,0.6899,79.0,4,0.0
2022-06-24 06:34:00,0.6899,0.68996,0.68984,0.68992,50.0,4,0.0
2022-06-24 06:35:00,0.68992,0.69009,0.68992,0.69006,58.0,4,0.0
2022-06-24 06:36:00,0.69005,0.69015,0.69003,0.69004,72.0,4,0.0
2022-06-24 06:37:00,0.69003,0.6902,0.69001,0.6902,56.0,4,0.0
2022-06-24 06:38:00,0.6902,0.69023,0.69013,0.69019,51.0,4,0.0
2022-06-24 06:39:00,0.69019,0.6903,0.69009,0.69027,54.0,4,0.0
2022-06-24 06:40:00,0.69027,0.69034,0.69024,0.69031,74.0,4,0.0
2022-06-24 06:41:00,0.69031,0.69043,0.69029,0.69032,69.0,4,0.0
2022-06-24 06:42:00,0.69033,0.69035,0.6902,0.69023,74.0,4,0.0
2022-06-24 06:43:00,0.69023,0.69023,0.69014,0.69018,18.0,4,0.0
2022-06-24 06:44:00,0.69018,0.69018,0.69008,0.69011,61.0,4,0.0
2022-06-24 06:45:00,0.69011,0.69017,0.68997,0.69,32.0,4,0.0
2022-06-24 06:46:00,0.69,0.69005,0.68992,0.68994,28.0,4,0.0
2022-06-24 06:47:00,0.68994,0.69011,0.68992,0.69006,27.0,4,0.0
2022-06-24 06:48:00,0.69006,0.69022,0.69006,0.6902,35.0,4,0.0
2022-06-24 06:49:00,0.6902,0.6902,0.68997,0.69011,44.0,4,0.0
2022-06-24 06:50:00,0.69011,0.6902,0.69011,0.69016,52.0,4,0.0
2022-06-24 06:51:00,0.69017,0.69036,0.69017,0.6903,47.0,4,0.0
2022-06-24 06:52:00,0.6903,0.69037,0.69024,0.69029,68.0,4,0.0
2022-06-24 06:53:00,0.69029,0.69036,0.69026,0.6903,36.0,4,0.0
2022-06-24 06:54:00,0.6903,0.69035,0.69027,0.69032,43.0,4,0.0
2022-06-24 06:55:00,0.69033,0.69033,0.69021,0.69029,51.0,4,0.0
2022-06-24 06:56:00,0.6903,0.69039,0.6903,0.69035,36.0,4,0.0
2022-06-24 06:57:00,0.69035,0.69042,0.69031,0.69034,32.0,4,0.0
2022-06-24 06:58:00,0.69035,0.6904,0.6903,0.69032,38.0,4,0.0
2022-06-24 06:59:00,0.69033,0.69033,0.69021,0.69031,35.0,4,0.0
2022-06-24 07:00:00,0.69031,0.69035,0.69028,0.69031,46.0,4,0.0
2022-06-24 07:01:00,0.69031,0.69036,0.6903,0.69035,23.0,4,0.0
2022-06-24 07:02:00,0.69035,0.69036,0.69022,0.6903,44.0,4,0.0
2022-06-24 07:03:00,0.6903,0.6904,0.69026,0.69039,60.0,4,0.0
2022-06-24 07:04:00,0.69039,0.69062,0.69039,0.69054,67.0,4,0.0
2022-06-24 07:05:00,0.69055,0.69058,0.69042,0.69042,63.0,4,0.0
2022-06-24 07:06:00,0.69041,0.69041,0.6901,0.69013,81.0,4,0.0
2022-06-24 07:07:00,0.69012,0.69023,0.69001,0.69007,50.0,4,0.0
2022-06-24 07:08:00,0.69007,0.69014,0.69007,0.69012,13.0,4,0.0
2022-06-24 07:09:00,0.69012,0.69019,0.69007,0.69014,48.0,4,0.0
2022-06-24 07:10:00,0.69014,0.69018,0.69003,0.69007,63.0,4,0.0
2022-06-24 07:11:00,0.69008,0.69027,0.69007,0.69022,46.0,4,0.0
2022-06-24 07:12:00,0.69021,0.69029,0.69016,0.69021,60.0,4,0.0
2022-06-24 07:13:00,0.69021,0.69035,0.69019,0.69029,67.0,4,0.0
2022-06-24 07:14:00,0.69029,0.69029,0.69016,0.69029,34.0,4,0.0
2022-06-24 07:15:00,0.69031,0.6905,0.69031,0.69049,40.0,4,0.0
2022-06-24 07:16:00,0.69048,0.69066,0.69048,0.69062,83.0,4,0.0
2022-06-24 07:17:00,0.69063,0.69085,0.6906,0.69083,78.0,4,0.0
2022-06-24 07:18:00,0.69083,0.69087,0.69074,0.69075,37.0,4,0.0
2022-06-24 07:19:00,0.69073,0.69075,0.69038,0.6904,93.0,4,0.0
2022-06-24 07:20:00,0.6904,0.69043,0.69028,0.69037,81.0,4,0.0
2022-06-24 07:21:00,0.69037,0.69037,0.69025,0.69033,75.0,4,0.0
2022-06-24 07:22:00,0.69032,0.69037,0.69028,0.69029,53.0,4,0.0
2022-06-24 07:23:00,0.69029,0.69044,0.69028,0.69036,56.0,4,0.0
2022-06-24 07:24:00,0.69036,0.69044,0.69028,0.69034,46.0,4,0.0
2022-06-24 07:25:00,0.69035,0.69053,0.69033,0.69051,61.0,4,0.0
2022-06-24 07:26:00,0.6905,0.69051,0.69039,0.69044,47.0,4,0.0
2022-06-24 07:27:00,0.69044,0.69049,0.69043,0.69046,50.0,4,0.0
2022-06-24 07:28:00,0.69047,0.69055,0.69047,0.6905,43.0,4,0.0
2022-06-24 07:29:00,0.6905,0.69054,0.69044,0.69054,43.0,4,0.0
2022-06-24 07:30:00,0.69054,0.69058,0.6904,0.69045,38.0,4,0.0
2022-06-24 07:31:00,0.69045,0.69047,0.69025,0.69028,51.0,4,0.0
2022-06-24 07:32:00,0.69029,0.69029,0.69019,0.69024,60.0,4,0.0
2022-06-24 07:33:00,0.69024,0.69035,0.69022,0.69026,65.0,4,0.0
2022-06-24 07:34:00,0.69027,0.69046,0.69027,0.69042,50.0,4,0.0
2022-06-24 07:35:00,0.69043,0.69055,0.69042,0.69047,51.0,4,0.0
2022-06-24 07:36:00,0.69047,0.69048,0.6904,0.69043,53.0,4,0.0
2022-06-24 07:37:00,0.69042,0.69053,0.69042,0.69048,53.0,4,0.0
2022-06-24 07:38:00,0.69047,0.69048,0.69037,0.69037,34.0,4,0.0
2022-06-24 07:39:00,0.69037,0.69039,0.69024,0.69027,41.0,4,0.0
2022-06-24 07:40:00,0.69027,0.6903,0.69017,0.69023,54.0,4,0.0
2022-06-24 07:41:00,0.69022,0.69028,0.6902,0.69027,39.0,4,0.0
2022-06-24 07:42:00,0.69027,0.6903,0.69025,0.69027,27.0,4,0.0
2022-06-24 07:43:00,0.69027,0.69035,0.69024,0.69034,33.0,4,0.0
2022-06-24 07:44:00,0.69034,0.69043,0.69034,0.69043,21.0,4,0.0
2022-06-24 07:45:00,0.69043,0.69046,0.69035,0.69035,28.0,4,0.0
2022-06-24 07:46:00,0.69035,0.69042,0.69034,0.69041,30.0,4,0.0
2022-06-24 07:47:00,0.69042,0.69042,0.69022,0.69023,36.0,4,0.0
2022-06-24 07:48:00,0.69023,0.69026,0.69006,0.69017,45.0,4,0.0
2022-06-24 07:49:00,0.69018,0.69018,0.69014,0.69015,23.0,4,0.0
2022-06-24 07:50:00,0.69014,0.69025,0.69011,0.69025,43.0,4,0.0
2022-06-24 07:51:00,0.69026,0.69026,0.69018,0.69023,26.0,4,0.0
2022-06-24 07:52:00,0.69023,0.69047,0.69023,0.69043,72.0,4,0.0
2022-06-24 07:53:00,0.69044,0.69065,0.6904,0.69058,94.0,4,0.0
2022-06-24 07:54:00,0.69058,0.6908,0.69051,0.69075,57.0,4,0.0
2022-06-24 07:55:00,0.69075,0.69104,0.69071,0.69103,58.0,4,0.0
2022-06-24 07:56:00,0.69103,0.69116,0.69099,0.6911,42.0,4,0.0
2022-06-24 07:57:00,0.6911,0.69131,0.6911,0.69122,63.0,4,0.0
2022-06-24 07:58:00,0.69122,0.69161,0.69114,0.69147,74.0,4,0.0
2022-06-24 07:59:00,0.69146,0.69146,0.69124,0.6913,61.0,4,0.0
2022-06-24 08:00:00,0.6913,0.69142,0.6909,0.69094,105.0,4,0.0
2022-06-24 08:01:00,0.69094,0.69103,0.69075,0.69081,113.0,4,0.0
2022-06-24 08:02:00,0.69081,0.69106,0.69081,0.69105,76.0,4,0.0
2022-06-24 08:03:00,0.69106,0.69123,0.69106,0.69114,91.0,4,0.0
2022-06-24 08:04:00,0.69114,0.69116,0.69095,0.69102,61.0,4,0.0
2022-06-24 08:05:00,0.69103,0.69125,0.69099,0.69115,69.0,4,0.0
2022-06-24 08:06:00,0.69115,0.6912,0.69104,0.69116,50.0,4,0.0
2022-06-24 08:07:00,0.69116,0.69136,0.69116,0.69132,61.0,4,0.0
2022-06-24 08:08:00,0.69134,0.69134,0.69118,0.69122,53.0,4,0.0
2022-06-24 08:09:00,0.69123,0.69134,0.69111,0.69115,78.0,4,0.0
2022-06-24 08:10:00,0.69117,0.69124,0.69097,0.69104,70.0,4,0.0
2022-06-24 08:11:00,0.69105,0.69119,0.69104,0.69115,62.0,4,0.0
2022-06-24 08:12:00,0.69115,0.69116,0.69107,0.69109,43.0,4,0.0
2022-06-24 08:13:00,0.69108,0.69115,0.69106,0.69111,37.0,4,0.0
2022-06-24 08:14:00,0.69111,0.69114,0.69096,0.69096,30.0,4,0.0
2022-06-24 08:15:00,0.69096,0.69103,0.6909,0.69099,43.0,4,0.0
2022-06-24 08:16:00,0.691,0.69112,0.69091,0.69109,29.0,4,0.0
2022-06-24 08:17:00,0.69109,0.69115,0.691,0.69111,34.0,4,0.0
2022-06-24 08:18:00,0.6911,0.69116,0.69098,0.69113,41.0,4,0.0
2022-06-24 08:19:00,0.69112,0.69112,0.69086,0.69091,47.0,4,0.0
2022-06-24 08:20:00,0.69093,0.69094,0.69076,0.69081,36.0,4,0.0
2022-06-24 08:21:00,0.69081,0.69089,0.69075,0.69079,46.0,4,0.0
2022-06-24 08:22:00,0.69079,0.69093,0.69079,0.6909,40.0,4,0.0
2022-06-24 08:23:00,0.6909,0.69095,0.69084,0.69093,40.0,4,0.0
2022-06-24 08:24:00,0.69094,0.69094,0.69082,0.69085,42.0,4,0.0
2022-06-24 08:25:00,0.69085,0.69087,0.69068,0.69082,82.0,4,0.0
2022-06-24 08:26:00,0.69083,0.69092,0.69081,0.69086,44.0,4,0.0
2022-06-24 08:27:00,0.69086,0.691,0.69086,0.69098,56.0,4,0.0
2022-06-24 08:28:00,0.69098,0.6912,0.69098,0.69116,54.0,4,0.0
2022-06-24 08:29:00,0.69114,0.69129,0.6911,0.69124,50.0,4,0.0
2022-06-24 08:30:00,0.69124,0.69138,0.69116,0.69133,74.0,4,0.0
2022-06-24 08:31:00,0.69135,0.69136,0.69125,0.69135,46.0,4,0.0
2022-06-24 08:32:00,0.69135,0.69157,0.69134,0.69156,74.0,4,0.0
2022-06-24 08:33:00,0.69157,0.69157,0.69144,0.69146,65.0,4,0.0
2022-06-24 08:34:00,0.69146,0.69152,0.69138,0.69138,37.0,4,0.0
2022-06-24 08:35:00,0.69138,0.6916,0.69138,0.69157,31.0,4,0.0
2022-06-24 08:36:00,0.69157,0.6919,0.69157,0.69182,80.0,4,0.0
2022-06-24 08:37:00,0.69182,0.69186,0.69165,0.69171,78.0,4,0.0
2022-06-24 08:38:00,0.69171,0.69183,0.69171,0.69174,63.0,4,0.0
2022-06-24 08:39:00,0.69173,0.69175,0.69165,0.69169,53.0,4,0.0
2022-06-24 08:40:00,0.69169,0.69169,0.69159,0.69163,24.0,4,0.0
2022-06-24 08:41:00,0.69162,0.69163,0.6915,0.6915,52.0,4,0.0
2022-06-24 08:42:00,0.69151,0.69158,0.69149,0.69149,47.0,4,0.0
2022-06-24 08:43:00,0.69149,0.69153,0.69147,0.69152,38.0,4,0.0
2022-06-24 08:44:00,0.69152,0.69168,0.6915,0.69167,32.0,4,0.0
2022-06-24 08:45:00,0.69167,0.69168,0.69153,0.69158,62.0,4,0.0
2022-06-24 08:46:00,0.69158,0.69162,0.69149,0.69157,52.0,4,0.0
2022-06-24 08:47:00,0.69157,0.69157,0.69132,0.69142,49.0,4,0.0
2022-06-24 08:48:00,0.69142,0.69161,0.69141,0.69146,46.0,4,0.0
2022-06-24 08:49:00,0.69145,0.69148,0.69133,0.69137,42.0,4,0.0
2022-06-24 08:50:00,0.69136,0.69136,0.69111,0.69112,54.0,4,0.0
2022-06-24 08:51:00,0.69111,0.69114,0.691,0.69105,70.0,4,0.0
2022-06-24 08:52:00,0.69105,0.69115,0.69105,0.69107,54.0,4,0.0
2022-06-24 08:53:00,0.69107,0.6911,0.69102,0.69103,37.0,4,0.0
2022-06-24 08:54:00,0.69103,0.69105,0.69093,0.69104,42.0,4,0.0
2022-06-24 08:55:00,0.69104,0.69114,0.69104,0.69105,37.0,4,0.0
2022-06-24 08:56:00,0.69105,0.69106,0.69088,0.69104,63.0,4,0.0
2022-06-24 08:57:00,0.69104,0.69104,0.6908,0.69081,55.0,4,0.0
2022-06-24 08:58:00,0.6908,0.69087,0.69077,0.69085,74.0,4,0.0
2022-06-24 08:59:00,0.69085,0.69095,0.69084,0.69092,62.0,4,0.0
2022-06-24 09:00:00,0.69092,0.69093,0.6906,0.69064,110.0,4,0.0
2022-06-24 09:01:00,0.69065,0.69067,0.6904,0.69055,93.0,4,0.0
2022-06-24 09:02:00,0.69054,0.69071,0.6905,0.69061,113.0,4,0.0
2022-06-24 09:03:00,0.69061,0.69088,0.69054,0.69087,63.0,4,0.0
2022-06-24 09:04:00,0.69087,0.69107,0.69075,0.69106,88.0,4,0.0
2022-06-24 09:05:00,0.69106,0.69107,0.69091,0.69098,79.0,4,0.0
2022-06-24 09:06:00,0.69097,0.69111,0.69094,0.6911,79.0,4,0.0
2022-06-24 09:07:00,0.69109,0.69112,0.69099,0.69103,76.0,4,0.0
2022-06-24 09:08:00,0.69102,0.69107,0.69094,0.691,78.0,4,0.0
2022-06-24 09:09:00,0.69101,0.69105,0.69069,0.6907,76.0,4,0.0
2022-06-24 09:10:00,0.69069,0.69097,0.69064,0.69096,103.0,4,0.0
2022-06-24 09:11:00,0.69096,0.69107,0.69095,0.69106,50.0,4,0.0
2022-06-24 09:12:00,0.69106,0.69114,0.69086,0.69091,69.0,4,0.0
2022-06-24 09:13:00,0.6909,0.69109,0.6909,0.69098,60.0,4,0.0
2022-06-24 09:14:00,0.69098,0.6911,0.69096,0.69106,102.0,4,0.0
2022-06-24 09:15:00,0.69105,0.69116,0.69104,0.69109,70.0,4,0.0
2022-06-24 09:16:00,0.69109,0.69115,0.69094,0.69098,82.0,4,0.0
2022-06-24 09:17:00,0.69098,0.69098,0.69066,0.69068,83.0,4,0.0
2022-06-24 09:18:00,0.69068,0.69072,0.69059,0.69068,85.0,4,0.0
2022-06-24 09:19:00,0.69068,0.69095,0.69063,0.69091,89.0,4,0.0
2022-06-24 09:20:00,0.6909,0.691,0.69081,0.691,74.0,4,0.0
2022-06-24 09:21:00,0.691,0.69128,0.69093,0.6911,72.0,4,0.0
2022-06-24 09:22:00,0.6911,0.69123,0.69106,0.6911,100.0,4,0.0
2022-06-24 09:23:00,0.6911,0.69113,0.69095,0.69095,64.0,4,0.0
2022-06-24 09:24:00,0.69095,0.69115,0.69095,0.6911,78.0,4,0.0
2022-06-24 09:25:00,0.69109,0.69114,0.691,0.69113,66.0,4,0.0
2022-06-24 09:26:00,0.69114,0.69127,0.69106,0.69126,75.0,4,0.0
2022-06-24 09:27:00,0.69127,0.69128,0.69088,0.69089,67.0,4,0.0
2022-06-24 09:28:00,0.6909,0.69102,0.69087,0.69099,63.0,4,0.0
2022-06-24 09:29:00,0.69096,0.6911,0.69093,0.69108,51.0,4,0.0
2022-06-24 09:30:00,0.69104,0.69106,0.6908,0.69093,75.0,4,0.0
2022-06-24 09:31:00,0.69093,0.69093,0.69078,0.69082,75.0,4,0.0
2022-06-24 09:32:00,0.69082,0.69086,0.69073,0.69077,49.0,4,0.0
2022-06-24 09:33:00,0.69078,0.69079,0.69045,0.69047,84.0,4,0.0
2022-06-24 09:34:00,0.69046,0.69068,0.69045,0.69057,65.0,4,0.0
2022-06-24 09:35:00,0.69058,0.69082,0.69058,0.69072,78.0,4,0.0
2022-06-24 09:36:00,0.69073,0.69088,0.69072,0.69074,57.0,4,0.0
2022-06-24 09:37:00,0.69075,0.69099,0.69075,0.69097,84.0,4,0.0
2022-06-24 09:38:00,0.69096,0.69103,0.69088,0.69089,63.0,4,0.0
2022-06-24 09:39:00,0.69089,0.69119,0.69089,0.69118,68.0,4,0.0
2022-06-24 09:40:00,0.6912,0.69125,0.69106,0.69116,73.0,4,0.0
2022-06-24 09:41:00,0.69116,0.69138,0.69111,0.69134,75.0,4,0.0
2022-06-24 09:42:00,0.69134,0.69138,0.69125,0.69126,75.0,4,0.0
2022-06-24 09:43:00,0.69127,0.6913,0.69123,0.69124,36.0,4,0.0
2022-06-24 09:44:00,0.69124,0.69136,0.69116,0.69118,78.0,4,0.0
2022-06-24 09:45:00,0.69119,0.69119,0.69097,0.69104,60.0,4,0.0
2022-06-24 09:46:00,0.69104,0.6913,0.69102,0.69126,88.0,4,0.0
2022-06-24 09:47:00,0.69126,0.6913,0.69102,0.69118,83.0,4,0.0
2022-06-24 09:48:00,0.69118,0.69125,0.69097,0.69098,96.0,4,0.0
2022-06-24 09:49:00,0.691,0.69103,0.69088,0.69093,86.0,4,0.0
2022-06-24 09:50:00,0.69093,0.69106,0.69086,0.69105,64.0,4,0.0
2022-06-24 09:51:00,0.69106,0.69121,0.69103,0.69114,72.0,4,0.0
2022-06-24 09:52:00,0.69113,0.69113,0.691,0.69112,69.0,4,0.0
2022-06-24 09:53:00,0.69112,0.69125,0.6911,0.69118,50.0,4,0.0
2022-06-24 09:54:00,0.69119,0.69131,0.69108,0.69108,74.0,4,0.0
2022-06-24 09:55:00,0.69108,0.69108,0.69087,0.69092,97.0,4,0.0
2022-06-24 09:56:00,0.69092,0.69095,0.69085,0.69087,58.0,4,0.0
2022-06-24 09:57:00,0.69086,0.69091,0.69078,0.69082,65.0,4,0.0
2022-06-24 09:58:00,0.69083,0.69084,0.69068,0.69081,78.0,4,0.0
2022-06-24 09:59:00,0.6908,0.6911,0.69075,0.69108,116.0,4,0.0
2022-06-24 10:00:00,0.69112,0.69116,0.69091,0.69102,145.0,4,0.0
2022-06-24 10:01:00,0.69102,0.69102,0.69075,0.69085,124.0,4,0.0
2022-06-24 10:02:00,0.69084,0.69099,0.69084,0.69088,84.0,4,0.0
2022-06-24 10:03:00,0.69092,0.69092,0.69072,0.6908,81.0,4,0.0
2022-06-24 10:04:00,0.69079,0.69092,0.69073,0.69078,86.0,4,0.0
2022-06-24 10:05:00,0.6908,0.69082,0.69044,0.69059,89.0,4,0.0
2022-06-24 10:06:00,0.6906,0.6909,0.69059,0.69082,106.0,4,0.0
2022-06-24 10:07:00,0.69084,0.691,0.69084,0.69099,117.0,4,0.0
2022-06-24 10:08:00,0.69099,0.69124,0.69093,0.69123,82.0,4,0.0
2022-06-24 10:09:00,0.69123,0.69152,0.69122,0.6915,93.0,4,0.0
2022-06-24 10:10:00,0.6915,0.69152,0.69134,0.69144,77.0,4,0.0
2022-06-24 10:11:00,0.69144,0.69146,0.69103,0.69117,53.0,4,0.0
2022-06-24 10:12:00,0.69117,0.69117,0.69088,0.69097,73.0,4,0.0
2022-06-24 10:13:00,0.691,0.69109,0.69081,0.69103,73.0,4,0.0
2022-06-24 10:14:00,0.691,0.691,0.69074,0.69074,111.0,4,0.0
2022-06-24 10:15:00,0.69074,0.69097,0.69073,0.69078,111.0,4,0.0
2022-06-24 10:16:00,0.69079,0.69093,0.69058,0.69063,103.0,4,0.0
2022-06-24 10:17:00,0.69061,0.69086,0.69054,0.6906,64.0,4,0.0
2022-06-24 10:18:00,0.69062,0.6909,0.69052,0.69081,106.0,4,0.0
2022-06-24 10:19:00,0.6908,0.69088,0.69065,0.69066,121.0,4,0.0
2022-06-24 10:20:00,0.69066,0.69067,0.69016,0.69031,128.0,4,0.0
2022-06-24 10:21:00,0.69031,0.69051,0.69029,0.69034,114.0,4,0.0
2022-06-24 10:22:00,0.69034,0.69053,0.69017,0.69033,98.0,4,0.0
2022-06-24 10:23:00,0.69032,0.69034,0.69009,0.69026,100.0,4,0.0
2022-06-24 10:24:00,0.69026,0.69034,0.69011,0.6902,104.0,4,0.0
2022-06-24 10:25:00,0.69022,0.69034,0.69019,0.69029,69.0,4,0.0
2022-06-24 10:26:00,0.69029,0.69048,0.69024,0.69047,85.0,4,0.0
2022-06-24 10:27:00,0.69048,0.69077,0.69048,0.69072,87.0,4,0.0
2022-06-24 10:28:00,0.69071,0.69082,0.69057,0.69072,104.0,4,0.0
2022-06-24 10:29:00,0.69068,0.69073,0.69058,0.69068,93.0,4,0.0
2022-06-24 10:30:00,0.69068,0.69068,0.69037,0.69059,62.0,4,0.0
2022-06-24 10:31:00,0.69059,0.69074,0.69059,0.69066,89.0,4,0.0
2022-06-24 10:32:00,0.69064,0.69065,0.69049,0.69054,75.0,4,0.0
2022-06-24 10:33:00,0.69052,0.69055,0.69034,0.69053,65.0,4,0.0
2022-06-24 10:34:00,0.69051,0.69054,0.69037,0.69054,68.0,4,0.0
2022-06-24 10:35:00,0.69055,0.69063,0.69047,0.69057,101.0,4,0.0
2022-06-24 10:36:00,0.69058,0.69089,0.69057,0.69086,92.0,4,0.0
2022-06-24 10:37:00,0.69086,0.69107,0.69086,0.69104,78.0,4,0.0
2022-06-24 10:38:00,0.69103,0.69106,0.69086,0.69089,67.0,4,0.0
2022-06-24 10:39:00,0.69091,0.69104,0.69068,0.6907,86.0,4,0.0
2022-06-24 10:40:00,0.69069,0.69084,0.69052,0.69071,70.0,4,0.0
2022-06-24 10:41:00,0.6907,0.69085,0.69066,0.69084,51.0,4,0.0
2022-06-24 10:42:00,0.69084,0.69094,0.69075,0.69083,81.0,4,0.0
2022-06-24 10:43:00,0.69083,0.69095,0.69079,0.69094,70.0,4,0.0
2022-06-24 10:44:00,0.69095,0.69107,0.69089,0.69104,110.0,4,0.0
2022-06-24 10:45:00,0.69103,0.69104,0.69076,0.69076,87.0,4,0.0
2022-06-24 10:46:00,0.69079,0.69081,0.69041,0.69048,92.0,4,0.0
2022-06-24 10:47:00,0.69049,0.69064,0.69046,0.69057,77.0,4,0.0
2022-06-24 10:48:00,0.69055,0.6906,0.69036,0.69039,94.0,4,0.0
2022-06-24 10:49:00,0.69039,0.6904,0.69025,0.69028,102.0,4,0.0
2022-06-24 10:50:00,0.6903,0.69048,0.69029,0.69045,77.0,4,0.0
2022-06-24 10:51:00,0.69045,0.69045,0.69025,0.69027,52.0,4,0.0
2022-06-24 10:52:00,0.69029,0.69045,0.69025,0.69044,75.0,4,0.0
2022-06-24 10:53:00,0.69045,0.69055,0.69037,0.69045,67.0,4,0.0
2022-06-24 10:54:00,0.69045,0.69052,0.6904,0.69046,67.0,4,0.0
2022-06-24 10:55:00,0.69045,0.69047,0.6903,0.69036,77.0,4,0.0
2022-06-24 10:56:00,0.69036,0.69048,0.69036,0.69047,52.0,4,0.0
2022-06-24 10:57:00,0.69047,0.69057,0.69037,0.69037,77.0,4,0.0
2022-06-24 10:58:00,0.69038,0.69043,0.6903,0.69038,46.0,4,0.0
