,open,high,low,close,tick_volume,real_volume,spread,ema_200,ema_117,ema_50,atr,atr_sma_5,atr_sma_200,heikin_close,heikin_open,heikin_high,heikin_low,s_heikin_em_v1_sell,s_heikin_em_v1_sell_results,s_heikin_em_v1_sell_end,s_heikin_em_v1_sell_enter,s_heikin_em_v1_sell_stop,s_heikin_em_v1_buy,s_heikin_em_v1_buy_results,s_heikin_em_v1_buy_end,s_heikin_em_v1_buy_enter,s_heikin_em_v1_buy_stop
2022-04-25 15:00:00,1.275,1.27564,1.275,1.27562,127,0,0,1.27485,1.27518,1.27526,0.00034,0.00033,0.00025,1.27532,1.2749272140310015,1.27564,1.2749272140310015,,,,,,1.0,buy break even,2022-04-25 15:03:00,1.27519,1.27471
2022-04-25 15:10:00,1.27505,1.27521,1.27498,1.27499,112,0,0,1.27488,1.27516,1.2752,0.00035,0.00036,0.00026,1.27506,1.274858757044952,1.27521,1.274858757044952,,,,,,1.0,buy win_3,2022-04-25 15:19:00,1.274855,1.27447
2022-04-25 15:51:00,1.27596,1.27601,1.27584,1.27597,34,0,0,1.27523,1.27555,1.27582,0.00024,0.00022,0.00028,1.27595,1.2758569294554052,1.27601,1.27584,,,,,,1.0,buy break even,2022-04-25 16:36:00,1.27604,1.27543
2022-04-25 18:06:00,1.2766,1.27678,1.2763,1.27648,128,0,0,1.27619,1.27648,1.27667,0.00042,0.00039,0.00028,1.27654,1.276279546452271,1.27678,1.276279546452271,,,,,,1.0,buy break even,2022-04-25 19:38:00,1.276205,1.2756
2022-04-26 14:05:00,1.27403,1.27436,1.27403,1.27426,61,0,0,1.27358,1.27383,1.27385,0.00019,0.00018,0.0002,1.27417,1.273895212858827,1.27436,1.273895212858827,,,,,,1.0,buy win_3,2022-04-26 15:32:00,1.27439,1.27373
2022-04-26 17:52:00,1.28108,1.28127,1.28062,1.28087,127,0,0,1.27905,1.28032,1.28132,0.00044,0.00042,0.00028,1.28096,1.2806447095103803,1.28127,1.28062,,,,,,1.0,buy break even,2022-04-26 18:01:00,1.280795,1.28029
2022-04-27 11:25:00,1.28202,1.28245,1.28194,1.28243,79,0,0,1.28132,1.28198,1.2825,0.00031,0.00029,0.00026,1.28221,1.2817426882717773,1.28245,1.2817426882717773,,,,,,1.0,buy win_3,2022-04-27 11:33:00,1.2818900000000002,1.2813
2022-04-27 12:33:00,1.28325,1.28341,1.28325,1.28337,112,0,0,1.28249,1.28316,1.2836,0.00028,0.00028,0.0003,1.28332,1.2829886607902088,1.28341,1.2829886607902088,,,,,,1.0,buy break even,2022-04-27 12:37:00,1.2830849999999998,1.28273
2022-04-27 12:42:00,1.28329,1.28341,1.28326,1.2834,76,0,0,1.28256,1.28317,1.28349,0.00024,0.00025,0.0003,1.28334,1.283159626290606,1.28341,1.283159626290606,,,,,,1.0,buy lose,2022-04-27 12:44:00,1.28344,1.28296
2022-04-27 12:47:00,1.28345,1.28359,1.28331,1.28331,52,0,0,1.28259,1.28318,1.28345,0.00027,0.00026,0.0003,1.28342,1.2832431133215816,1.28359,1.2832431133215816,,,,,,1.0,buy break even,2022-04-27 13:02:00,1.283235,1.28285
2022-04-27 16:05:00,1.28319,1.28392,1.28319,1.28385,102,0,0,1.28326,1.28337,1.2835,0.00037,0.00035,0.00029,1.28354,1.2830739029503366,1.28392,1.2830739029503366,,,,,,1.0,buy break even,2022-04-27 16:42:00,1.28331,1.28267
2022-04-27 17:10:00,1.28374,1.28409,1.28372,1.28409,142,0,0,1.28347,1.28357,1.28359,0.00038,0.00037,0.00032,1.28391,1.2836410171322723,1.28409,1.2836410171322723,,,,,,1.0,buy break even,2022-04-27 17:21:00,1.28365,1.28318
2022-04-27 17:26:00,1.28424,1.2845,1.28417,1.28449,109,0,0,1.28357,1.28371,1.28386,0.00039,0.0004,0.00033,1.28435,1.284067861496233,1.2845,1.284067861496233,,,,,,1.0,buy break even,2022-04-27 17:35:00,1.283965,1.2834
2022-04-27 17:37:00,1.28433,1.28447,1.28426,1.28446,120,0,0,1.28365,1.28382,1.28403,0.00038,0.00037,0.00033,1.28438,1.2841613173151836,1.28447,1.2841613173151836,,,,,,1.0,buy win_3,2022-04-27 17:49:00,1.2840799999999999,1.28366
2022-04-27 18:24:00,1.28462,1.28474,1.28441,1.28452,134,0,0,1.28404,1.28429,1.28455,0.00037,0.00037,0.00036,1.28457,1.284335940243465,1.28474,1.284335940243465,,,,,,1.0,buy lose,2022-04-27 18:26:00,1.2843849999999999,1.284
2022-04-28 08:57:00,1.28393,1.28402,1.28373,1.28376,119,0,0,1.28358,1.28394,1.28421,0.00035,0.00035,0.00021,1.28386,1.2835718125710456,1.28402,1.2835718125710456,,,,,,1.0,buy break even,2022-04-28 09:02:00,1.28354,1.2830300000000001
2022-04-29 09:05:00,1.27491,1.27496,1.27463,1.27481,126,0,0,1.27631,1.27563,1.275,0.00029,0.00028,0.00021,1.27483,1.275195465214921,1.275195465214921,1.27463,1.0,sell break even,2022-04-29 09:10:00,1.2751299999999999,1.27567,,,,,
2022-04-29 15:48:00,1.27314,1.2733,1.27267,1.27267,133,0,0,1.27412,1.27406,1.27403,0.00045,0.00042,0.00023,1.27294,1.273821976324132,1.273821976324132,1.27267,1.0,sell break even,2022-04-29 16:14:00,1.273555,1.27448,,,,,
2022-04-29 16:18:00,1.27319,1.27341,1.27311,1.27331,94,0,0,1.27378,1.27356,1.27323,0.00039,0.00037,0.00027,1.27325,1.2735649502786826,1.2735649502786826,1.27311,1.0,sell win_3,2022-04-29 16:30:00,1.2735400000000001,1.27401,,,,,
2022-05-02 10:58:00,1.28751,1.28771,1.28739,1.28771,90,0,0,1.28639,1.28642,1.28658,0.00029,0.00026,0.00021,1.28758,1.2868279859454883,1.28771,1.2868279859454883,,,,,,1.0,buy break even,2022-05-02 11:01:00,1.2870149999999998,1.28629
2022-05-02 11:15:00,1.28679,1.28702,1.28679,1.28695,87,0,0,1.28646,1.28652,1.28669,0.00031,0.00032,0.00023,1.28689,1.2865359152830955,1.28702,1.2865359152830955,,,,,,1.0,buy win_3,2022-05-02 11:31:00,1.28657,1.28609
2022-05-02 16:25:00,1.28882,1.28909,1.28882,1.28904,49,0,0,1.28835,1.28885,1.28933,0.0003,0.00029,0.0002,1.28894,1.2886576386442283,1.28909,1.2886576386442283,,,,,,1.0,buy win_3,2022-05-02 16:28:00,1.28865,1.28818
2022-05-02 16:28:00,1.28956,1.28989,1.28949,1.28981,55,0,0,1.28838,1.28888,1.28935,0.0003,0.0003,0.0002,1.28969,1.2891297048305286,1.28989,1.2891297048305286,,,,,,1.0,buy break even,2022-05-02 17:00:00,1.28917,1.2884200000000001
2022-05-02 17:06:00,1.28979,1.29065,1.28979,1.29062,185,0,0,1.2889,1.28943,1.28985,0.00056,0.00052,0.00025,1.29021,1.289537590064579,1.29065,1.289537590064579,,,,,,1.0,buy break even,2022-05-02 17:26:00,1.2898200000000002,1.28896
2022-05-03 09:07:00,1.28572,1.28582,1.28558,1.28567,35,0,0,1.28535,1.28542,1.28554,0.00021,0.00021,0.00019,1.2857,1.285550425541956,1.28582,1.285550425541956,,,,,,1.0,buy break even,2022-05-03 09:23:00,1.28585,1.28538
2022-05-03 09:53:00,1.28561,1.28575,1.28558,1.28575,40,0,0,1.28549,1.28557,1.2856,0.00023,0.00023,0.00021,1.28567,1.2852764904242815,1.28575,1.2852764904242815,,,,,,1.0,buy win_3,2022-05-03 09:55:00,1.285425,1.28507
2022-05-03 09:55:00,1.28571,1.28632,1.28571,1.28622,57,0,0,1.2855,1.28559,1.28563,0.00026,0.00024,0.00021,1.28599,1.2855716226060705,1.28632,1.2855716226060705,,,,,,1.0,buy win_3,2022-05-03 10:01:00,1.285715,1.28508
2022-05-03 13:30:00,1.28752,1.28771,1.28751,1.28771,103,0,0,1.28679,1.28697,1.28699,0.0002,0.00019,0.00023,1.28761,1.2872444537369787,1.28771,1.2872444537369787,,,,,,1.0,buy win_3,2022-05-03 13:33:00,1.28723,1.28672
2022-05-03 14:13:00,1.28801,1.28805,1.28783,1.28795,99,0,0,1.28742,1.28779,1.2882,0.00024,0.00024,0.00021,1.28796,1.287844455576911,1.28805,1.28783,,,,,,1.0,buy lose,2022-05-03 14:28:00,1.28808,1.28759
2022-05-06 09:40:00,1.28412,1.28425,1.28412,1.28425,30,0,1,1.2841,1.28427,1.28448,0.00024,0.00024,0.00017,1.28418,1.2840360381301568,1.28425,1.2840360381301568,,,,,,1.0,buy win_3,2022-05-06 09:53:00,1.2842799999999999,1.2838100000000001
2022-05-06 10:57:00,1.28524,1.2853,1.28502,1.2852,117,0,1,1.28502,1.28542,1.28582,0.00038,0.00036,0.00022,1.28519,1.2850383123464335,1.2853,1.28502,,,,,,1.0,buy break even,2022-05-06 11:05:00,1.284755,1.28418
2022-05-06 16:33:00,1.28626,1.2866,1.28603,1.28609,175,0,1,1.28431,1.28477,1.28557,0.00048,0.00044,0.00035,1.28624,1.2855513924474509,1.2866,1.2855513924474509,,,,,,1.0,buy win_3,2022-05-06 16:45:00,1.285625,1.28462
2022-05-06 17:28:00,1.28731,1.28761,1.28715,1.28758,186,0,0,1.28587,1.28673,1.28763,0.00055,0.00056,0.00044,1.28741,1.2870551333424975,1.28761,1.2870551333424975,,,,,,1.0,buy win_3,2022-05-06 17:30:00,1.2870599999999999,1.28648
2022-05-06 17:30:00,1.28813,1.28853,1.28789,1.28836,242,0,1,1.28592,1.28678,1.28768,0.00057,0.00056,0.00045,1.28823,1.2875312833356245,1.28853,1.2875312833356245,,,,,,1.0,buy break even,2022-05-06 17:56:00,1.28752,1.28648
2022-05-06 18:32:00,1.28683,1.28719,1.28681,1.28709,171,0,1,1.28677,1.28735,1.2874,0.00038,0.00038,0.00052,1.28698,1.286687548851389,1.28719,1.286687548851389,,,,,,1.0,buy win_3,2022-05-06 18:37:00,1.2868249999999999,1.28643
2022-05-06 18:37:00,1.28764,1.28814,1.28763,1.28809,93,0,1,1.28681,1.28738,1.28745,0.00037,0.00037,0.00053,1.28788,1.287516485901606,1.28814,1.287516485901606,,,,,,1.0,buy win_3,2022-05-06 18:58:00,1.287585,1.287
2022-05-06 19:12:00,1.28802,1.28841,1.28802,1.28841,166,0,1,1.28722,1.28775,1.28799,0.0004,0.00039,0.0005,1.28822,1.2877233975440152,1.28841,1.2877233975440152,,,,,,1.0,buy win_3,2022-05-06 19:19:00,1.287845,1.28725
2022-05-10 19:51:00,1.30306,1.30328,1.30298,1.30325,173,0,0,1.30176,1.30264,1.30347,0.00041,0.0004,0.00044,1.30314,1.3029628845956354,1.30328,1.3029628845956354,,,,,,1.0,buy win_3,2022-05-10 19:54:00,1.3028149999999998,1.30232
2022-05-11 16:16:00,1.30054,1.3006,1.30032,1.3005,202,0,1,1.29884,1.29965,1.30114,0.00058,0.0006,0.00029,1.30049,1.3002036056874562,1.3006,1.3002036056874562,,,,,,1.0,buy lose,2022-05-11 16:18:00,1.300065,1.2995
2022-05-11 18:14:00,1.2944,1.29443,1.29405,1.29406,114,0,2,1.29564,1.29487,1.29417,0.00047,0.00048,0.00057,1.29424,1.2944921584256348,1.2944921584256348,1.29405,1.0,sell lose,2022-05-11 18:16:00,1.29449,1.29497,,,,,
2022-05-11 18:21:00,1.29496,1.29501,1.29459,1.29459,145,0,0,1.29559,1.29488,1.29437,0.00051,0.00051,0.00058,1.29479,1.2951225949877,1.2951225949877,1.29459,1.0,sell win_3,2022-05-11 18:29:00,1.295035,1.29552,,,,,
2022-05-11 18:29:00,1.29393,1.2941,1.29369,1.2941,151,0,0,1.2955,1.29482,1.29437,0.0005,0.0005,0.00059,1.29396,1.2943235648241709,1.2943235648241709,1.29369,1.0,sell break even,2022-05-11 18:48:00,1.2943,1.29495,,,,,
2022-05-11 18:58:00,1.29487,1.29499,1.29453,1.29457,161,0,2,1.29511,1.29449,1.29417,0.00042,0.00042,0.00061,1.29474,1.2949754035928167,1.29499,1.29453,1.0,sell break even,2022-05-11 19:10:00,1.294925,1.29536,,,,,
2022-05-12 11:57:00,1.30259,1.30285,1.30259,1.30263,67,0,2,1.30202,1.30213,1.30214,0.00026,0.00025,0.0003,1.30266,1.302373451592743,1.30285,1.302373451592743,,,,,,1.0,buy lose,2022-05-12 12:01:00,1.302485,1.30209
2022-05-12 12:04:00,1.3026,1.3027,1.30245,1.30252,177,0,2,1.30205,1.30217,1.30222,0.00029,0.00027,0.00031,1.30257,1.3023397925905682,1.3027,1.3023397925905682,,,,,,1.0,buy lose,2022-05-12 12:06:00,1.30232,1.3019100000000001
2022-05-12 12:18:00,1.30257,1.30262,1.30241,1.30246,41,0,2,1.30206,1.30215,1.30216,0.00031,0.0003,0.00031,1.30252,1.302247350451208,1.30262,1.302247350451208,,,,,,1.0,buy win_3,2022-05-12 12:25:00,1.30219,1.30173
2022-05-12 14:43:00,1.30371,1.30395,1.30355,1.30394,144,0,0,1.30297,1.30311,1.30312,0.00026,0.00024,0.00026,1.30379,1.303440288491088,1.30395,1.303440288491088,,,,,,1.0,buy win_3,2022-05-12 14:50:00,1.3035299999999999,1.30308
2022-05-12 15:13:00,1.30397,1.30405,1.30391,1.30395,55,0,2,1.30324,1.30348,1.30374,0.0003,0.0003,0.00026,1.30397,1.303733898901092,1.30405,1.303733898901092,,,,,,1.0,buy lose,2022-05-12 15:16:00,1.30371,1.30334
2022-05-12 17:29:00,1.3029,1.30323,1.30288,1.30295,175,0,0,1.30268,1.30269,1.30277,0.00048,0.00049,0.00037,1.30299,1.3023537794563742,1.30323,1.3023537794563742,,,,,,1.0,buy break even,2022-05-12 17:38:00,1.30237,1.30148
2022-05-13 16:36:00,1.30015,1.30018,1.29821,1.29859,201,0,0,1.30073,1.3007,1.30057,0.00048,0.00037,0.00021,1.29928,1.300357651238591,1.300357651238591,1.29821,1.0,sell win_3,2022-05-13 17:04:00,1.29946,1.30075,,,,,
2022-05-16 16:30:00,1.29194,1.29212,1.29172,1.29185,199,0,0,1.29258,1.29238,1.29224,0.00027,0.00026,0.00023,1.29191,1.2922190816732184,1.2922190816732184,1.29172,1.0,sell win_3,2022-05-16 16:38:00,1.2920699999999998,1.29246,,,,,
2022-05-16 16:52:00,1.29223,1.29243,1.29184,1.29194,138,0,2,1.29236,1.29211,1.29184,0.0005,0.00048,0.00025,1.29211,1.2923817775461868,1.29243,1.29184,1.0,sell break even,2022-05-16 17:00:00,1.292415,1.2930300000000001,,,,,
2022-05-16 17:04:00,1.29216,1.2922,1.29158,1.29164,199,0,2,1.29232,1.29208,1.29189,0.00051,0.00052,0.00026,1.2919,1.2923329423285024,1.2923329423285024,1.29158,1.0,sell win_3,2022-05-16 17:09:00,1.29218,1.29282,,,,,
2022-05-16 17:55:00,1.29084,1.29085,1.29053,1.29061,172,0,0,1.29152,1.29107,1.29064,0.00044,0.00044,0.00033,1.29071,1.29123671084984,1.29123671084984,1.29053,1.0,sell break even,2022-05-16 18:00:00,1.291205,1.29192,,,,,
2022-05-16 18:30:00,1.29092,1.29101,1.29062,1.2907,95,0,0,1.2914,1.29109,1.29099,0.00032,0.00032,0.00035,1.29081,1.2911304616051509,1.2911304616051509,1.29062,1.0,sell break even,2022-05-16 18:32:00,1.2910400000000002,1.2915,,,,,
2022-05-16 18:39:00,1.29068,1.29068,1.29003,1.29009,135,0,2,1.29135,1.29105,1.29093,0.00042,0.0004,0.00036,1.29037,1.2908755868390729,1.2908755868390729,1.29003,1.0,sell win_3,2022-05-16 18:53:00,1.29074,1.29149,,,,,
2022-05-17 09:57:00,1.28221,1.28235,1.2821,1.2821,51,0,2,1.28261,1.2823,1.28201,0.00024,0.00023,0.00016,1.28219,1.2823603164005064,1.2823603164005064,1.2821,1.0,sell lose,2022-05-17 10:00:00,1.28206,1.28275,,,,,
2022-05-17 11:06:00,1.28192,1.28192,1.28152,1.28161,83,0,2,1.28256,1.28242,1.28236,0.00025,0.00024,0.00021,1.28174,1.282074853615062,1.282074853615062,1.28152,1.0,sell break even,2022-05-17 12:21:00,1.281975,1.28247,,,,,
2022-05-17 12:35:00,1.28142,1.28147,1.2813,1.28145,68,0,2,1.28189,1.28166,1.28155,0.00018,0.00018,0.00023,1.28141,1.2815794116712704,1.2815794116712704,1.2813,2.0,,1970-01-01 00:00:00,1.28126,1.28172,,,,,
2022-05-17 12:36:00,1.28143,1.28144,1.28131,1.28137,60,0,2,1.28189,1.28166,1.28154,0.00017,0.00017,0.00023,1.28139,1.2814947058356352,1.2814947058356352,1.28131,2.0,,1970-01-01 00:00:00,1.28127,1.28172,,,,,
2022-05-17 12:37:00,1.28137,1.28141,1.28128,1.28137,85,0,2,1.28188,1.28165,1.28153,0.00017,0.00017,0.00023,1.28136,1.2814423529178176,1.2814423529178176,1.28128,2.0,,1970-01-01 00:00:00,1.28124,1.28172,,,,,
2022-05-17 12:56:00,1.28127,1.28127,1.28105,1.2811,41,0,2,1.28187,1.28171,1.28169,0.00021,0.0002,0.00022,1.28117,1.2816590746352252,1.2816590746352252,1.28105,1.0,sell break even,2022-05-17 13:38:00,1.281675,1.28234,,,,,
2022-05-18 15:58:00,1.28229,1.28238,1.28214,1.28215,54,0,1,1.28272,1.28245,1.28202,0.00026,0.00027,0.0002,1.28224,1.28235171722274,1.28238,1.28214,1.0,sell break even,2022-05-18 16:03:00,1.2821,1.28252,,,,,
2022-05-19 13:39:00,1.2832,1.2832,1.28294,1.28317,91,0,2,1.28357,1.28331,1.28303,0.00025,0.00025,0.00029,1.28313,1.283427310033523,1.283427310033523,1.28294,1.0,sell win_3,2022-05-19 13:45:00,1.2832949999999999,1.28369,,,,,
2022-05-19 14:13:00,1.28283,1.28283,1.28258,1.28259,55,0,2,1.28317,1.28283,1.28247,0.00029,0.00029,0.00027,1.28271,1.2830012477573485,1.2830012477573485,1.28258,1.0,sell win_3,2022-05-19 14:23:00,1.282985,1.28343,,,,,
2022-05-19 15:08:00,1.28173,1.28173,1.28153,1.28157,68,0,0,1.28241,1.28192,1.28142,0.00026,0.00027,0.00026,1.28164,1.2817685357930242,1.2817685357930242,1.28153,1.0,sell lose,2022-05-19 15:15:00,1.28149,1.28201,,,,,
2022-05-19 15:20:00,1.28173,1.28175,1.28157,1.28158,65,0,2,1.28232,1.28187,1.28152,0.00023,0.00024,0.00026,1.28166,1.2818696847011215,1.2818696847011215,1.28157,1.0,sell lose,2022-05-19 15:23:00,1.28153,1.2820500000000001,,,,,
2022-05-19 16:00:00,1.2818,1.28188,1.28167,1.28177,174,0,0,1.28224,1.28197,1.28194,0.00031,0.00031,0.00027,1.28178,1.2820633714236886,1.2820633714236886,1.28167,1.0,sell win_3,2022-05-19 16:12:00,1.282085,1.28254,,,,,
2022-05-19 16:12:00,1.28134,1.28134,1.28077,1.28087,130,0,0,1.28216,1.28188,1.28176,0.00034,0.00033,0.00027,1.28108,1.2814524617606016,1.2814524617606016,1.28077,1.0,sell win_3,2022-05-19 16:19:00,1.281335,1.28194,,,,,
2022-05-19 16:31:00,1.2811,1.28118,1.28068,1.28077,218,0,0,1.2819,1.28154,1.2812,0.00044,0.00042,0.00029,1.28093,1.281379817147182,1.281379817147182,1.28068,1.0,sell win_3,2022-05-19 16:39:00,1.2812299999999999,1.28182,,,,,
2022-05-20 10:32:00,1.28005,1.28005,1.27983,1.27989,113,0,2,1.28063,1.2803,1.28012,0.00027,0.00026,0.00022,1.27996,1.280434335381076,1.280434335381076,1.27983,1.0,sell win_3,2022-05-20 10:47:00,1.280295,1.2808,,,,,
2022-05-20 11:20:00,1.27993,1.27998,1.27974,1.27984,93,0,1,1.28026,1.27996,1.27983,0.00021,0.00021,0.00024,1.27987,1.2800393062071054,1.2800393062071054,1.27974,1.0,sell win_3,2022-05-20 12:04:00,1.2797,1.2803,,,,,
2022-05-23 09:37:00,1.27942,1.27949,1.27908,1.27909,54,0,2,1.27978,1.27956,1.27932,0.00029,0.00028,0.00018,1.27927,1.2795042862263082,1.2795042862263082,1.27908,1.0,sell break even,2022-05-23 10:00:00,1.27904,1.27973,,,,,
2022-05-23 10:10:00,1.27893,1.27911,1.27874,1.27909,73,0,2,1.27954,1.27928,1.27905,0.00027,0.00025,0.00019,1.27897,1.27933913503247,1.27933913503247,1.27874,1.0,sell break even,2022-05-23 10:30:00,1.2792050000000001,1.2797100000000001,,,,,
2022-05-23 10:32:00,1.27889,1.27889,1.27861,1.27862,94,0,2,1.27941,1.27916,1.27896,0.00027,0.00026,0.00021,1.27875,1.2790142290900075,1.2790142290900075,1.27861,1.0,sell break even,2022-05-23 10:35:00,1.27894,1.27931,,,,,
2022-05-23 10:46:00,1.27934,1.27934,1.27903,1.27903,65,0,2,1.27937,1.27915,1.27904,0.00025,0.00025,0.00022,1.27918,1.2794163430315608,1.2794163430315608,1.27903,1.0,sell win_3,2022-05-23 11:00:00,1.27937,1.27975,,,,,
2022-05-23 11:17:00,1.27941,1.27943,1.27911,1.27916,182,0,2,1.27929,1.27912,1.27909,0.00027,0.00027,0.00024,1.27928,1.2794671791671013,1.2794671791671013,1.27911,1.0,sell lose,2022-05-23 11:33:00,1.27907,1.2797,,,,,
2022-05-23 18:02:00,1.27815,1.27839,1.27797,1.27799,169,0,1,1.27848,1.27829,1.27795,0.0004,0.0004,0.00029,1.27812,1.2783483993610545,1.27839,1.27797,1.0,sell break even,2022-05-23 18:08:00,1.278295,1.2786600000000001,,,,,
2022-05-23 18:13:00,1.27793,1.27799,1.27763,1.27763,115,0,0,1.27843,1.27824,1.27797,0.00034,0.00035,0.0003,1.2778,1.2781335587887506,1.2781335587887506,1.27763,1.0,sell break even,2022-05-23 18:44:00,1.27799,1.2783900000000001,,,,,
2022-05-24 15:59:00,1.27909,1.2791,1.27895,1.27895,66,0,1,1.27927,1.2792,1.27916,0.00024,0.00025,0.00019,1.27902,1.2791662033091171,1.2791662033091171,1.27895,2.0,,1970-01-01 00:00:00,1.27891,1.27938,,,,,
2022-05-24 18:55:00,1.2848,1.28499,1.28477,1.28492,86,0,2,1.28342,1.28453,1.28535,0.0003,0.0003,0.00036,1.28487,1.2846252852521416,1.28499,1.2846252852521416,,,,,,1.0,buy break even,2022-05-24 18:57:00,1.284645,1.28427
2022-05-25 10:46:00,1.28281,1.28296,1.28277,1.28295,74,0,1,1.28268,1.28278,1.2828,0.00022,0.00022,0.00019,1.28287,1.2827782240699055,1.28296,1.28277,,,,,,1.0,buy win_3,2022-05-25 11:11:00,1.28299,1.28255
2022-05-26 18:11:00,1.27965,1.27965,1.27945,1.27956,75,0,2,1.28058,1.28005,1.27955,0.00032,0.00033,0.0003,1.27958,1.2798765517215809,1.2798765517215809,1.27945,1.0,sell win_3,2022-05-26 18:14:00,1.279795,1.28018,,,,,
2022-05-27 13:23:00,1.27406,1.27414,1.27403,1.27412,76,0,1,1.27441,1.27413,1.27392,0.00019,0.00018,0.00019,1.27409,1.274170633344752,1.274170633344752,1.27403,1.0,sell lose,2022-05-27 13:31:00,1.27399,1.2744900000000001,,,,,
2022-05-27 15:35:00,1.27416,1.2744,1.27366,1.27369,124,0,1,1.27441,1.27433,1.27419,0.00034,0.00031,0.00018,1.27398,1.2743344581453546,1.2744,1.27366,1.0,sell break even,2022-05-27 16:20:00,1.27424,1.27486,,,,,
2022-05-27 16:25:00,1.27396,1.27396,1.27366,1.27373,100,0,0,1.27408,1.27389,1.2737,0.00023,0.00023,0.00021,1.27383,1.2741247761855845,1.2741247761855845,1.27366,1.0,sell break even,2022-05-27 16:40:00,1.27401,1.2744,,,,,
2022-05-27 16:47:00,1.27391,1.27427,1.27384,1.27394,130,0,1,1.27403,1.27388,1.27381,0.0003,0.00028,0.00022,1.27399,1.2742638184105817,1.27427,1.27384,1.0,sell win_3,2022-05-27 16:54:00,1.27421,1.27462,,,,,
2022-05-27 16:54:00,1.27324,1.2734,1.27313,1.27331,164,0,0,1.274,1.27385,1.27376,0.00031,0.00031,0.00022,1.27327,1.2735672954563326,1.2735672954563326,1.27313,1.0,sell lose,2022-05-27 17:05:00,1.273595,1.2741,,,,,
2022-05-30 09:55:00,1.26993,1.26998,1.26991,1.26995,29,0,2,1.2701,1.26986,1.26971,0.00016,0.00017,0.00014,1.26994,1.2699713935870411,1.26998,1.26991,1.0,sell lose,2022-05-30 09:56:00,1.26987,1.27014,,,,,
2022-05-30 15:50:00,1.26821,1.26821,1.268,1.26803,97,0,0,1.26852,1.26831,1.26812,0.0002,0.0002,0.00013,1.26811,1.2683281432411595,1.2683281432411595,1.268,1.0,sell win_3,2022-05-30 17:06:00,1.26796,1.26853,,,,,
2022-05-30 18:46:00,1.26598,1.26598,1.26585,1.26587,49,0,0,1.2666,1.26612,1.26575,0.00016,0.00016,0.0002,1.26592,1.2660535188905395,1.2660535188905395,1.26585,1.0,sell break even,2022-05-30 19:45:00,1.2658099999999999,1.26625,,,,,
2022-05-31 15:21:00,1.26678,1.2669,1.26665,1.26675,94,0,0,1.26721,1.26711,1.26691,0.00023,0.00022,0.00018,1.26677,1.2669366994310582,1.2669366994310582,1.26665,1.0,sell lose,2022-05-31 15:30:00,1.26661,1.26721,,,,,
2022-05-31 19:26:00,1.26477,1.26481,1.26472,1.26477,68,0,2,1.26494,1.26461,1.26448,0.00023,0.00024,0.00034,1.26477,1.2648752675397217,1.2648752675397217,1.26472,1.0,sell win_3,2022-05-31 19:38:00,1.26468,1.26516,,,,,
2022-06-01 11:28:00,1.26549,1.26549,1.26538,1.2654,19,0,2,1.2658,1.26569,1.26546,0.00022,0.00023,0.00021,1.26544,1.2655173972636826,1.2655173972636826,1.26538,1.0,sell lose,2022-06-01 11:38:00,1.26534,1.26579,,,,,
2022-06-01 15:02:00,1.26423,1.26431,1.26391,1.26391,109,0,2,1.26455,1.26436,1.26425,0.00019,0.00017,0.00015,1.26409,1.2642868995843246,1.26431,1.26391,1.0,sell win_3,2022-06-01 15:38:00,1.26387,1.26448,,,,,
2022-06-01 16:46:00,1.26201,1.26224,1.262,1.26213,166,0,0,1.26306,1.26254,1.26208,0.00028,0.00025,0.00017,1.2621,1.2623754594639918,1.2623754594639918,1.262,1.0,sell lose,2022-06-01 16:49:00,1.262385,1.26281,,,,,
2022-06-01 16:52:00,1.26237,1.26238,1.26214,1.26231,164,0,0,1.26303,1.26254,1.26217,0.0003,0.0003,0.00018,1.2623,1.2625302415541246,1.2625302415541246,1.26214,1.0,sell break even,2022-06-01 16:55:00,1.2624849999999999,1.26287,,,,,
2022-06-01 16:59:00,1.26264,1.26264,1.26224,1.26229,135,0,2,1.263,1.26254,1.26225,0.00036,0.00034,0.00019,1.26245,1.2626930487621415,1.2626930487621415,1.26224,1.0,sell break even,2022-06-01 17:00:00,1.26269,1.26318,,,,,
2022-06-02 13:39:00,1.26529,1.26529,1.26512,1.26515,61,0,2,1.26573,1.26562,1.26561,0.00013,0.00012,0.00012,1.26521,1.2653953604155097,1.2653953604155097,1.26512,1.0,sell break even,2022-06-02 14:45:00,1.26508,1.26576,,,,,
2022-06-02 14:46:00,1.26489,1.26489,1.26468,1.26469,33,0,2,1.26514,1.26486,1.2646,0.00017,0.00016,0.00013,1.26479,1.2649382609404725,1.2649382609404725,1.26468,1.0,sell win_3,2022-06-02 15:51:00,1.26464,1.2651700000000001,,,,,
2022-06-02 16:33:00,1.26405,1.26405,1.2637,1.26373,168,0,2,1.26456,1.26435,1.26424,0.00032,0.0003,0.00021,1.26388,1.2643082891898616,1.2643082891898616,1.2637,1.0,sell break even,2022-06-02 16:36:00,1.2641550000000001,1.26465,,,,,
2022-06-02 16:40:00,1.2633,1.26358,1.26323,1.26345,207,0,2,1.2645,1.26427,1.2641,0.00039,0.00038,0.00021,1.26339,1.2637225647592958,1.2637225647592958,1.26323,1.0,sell win_3,2022-06-02 17:01:00,1.26375,1.26431,,,,,
