,open,high,low,close,tick_volume,real_volume,spread,ema_200,ema_117,ema_50,atr,atr_sma_5,atr_sma_200,heikin_close,heikin_open,heikin_high,heikin_low,s_heikin_em_v1_buy,s_heikin_em_v1_buy_results,s_heikin_em_v1_buy_end,s_heikin_em_v1_buy_enter,s_heikin_em_v1_buy_stop,s_heikin_em_v1_sell,s_heikin_em_v1_sell_results,s_heikin_em_v1_sell_end,s_heikin_em_v1_sell_enter,s_heikin_em_v1_sell_stop
2022-03-31 15:26:00,121.774,121.792,121.774,121.783,85,0,0,121.79929,121.76551,121.74707,0.03202,0.03244,0.03041,121.78075,121.81075028751098,121.81075028751098,121.774,,,,,,1.0,sell break even,2022-03-31 15:30:00,121.8075,121.844
2022-03-31 15:31:00,121.728,121.735,121.702,121.713,151,0,1,121.79703,121.76445,121.74794,0.03564,0.03219,0.0302,121.7195,121.7653750089847,121.7653750089847,121.702,,,,,,1.0,sell break even,2022-03-31 15:43:00,121.7585,121.818
2022-03-31 16:25:00,121.719,121.723,121.685,121.689,131,0,0,121.74428,121.70743,121.6785,0.03493,0.03511,0.03134,121.704,121.72648832710914,121.72648832710914,121.685,,,,,,1.0,sell break even,2022-03-31 16:29:00,121.7225,121.763
2022-03-31 16:43:00,121.653,121.68,121.628,121.628,132,0,0,121.73077,121.69544,121.67,0.03981,0.0385,0.03239,121.64725,121.6786271266492,121.68,121.628,,,,,,1.0,sell win_3,2022-03-31 16:52:00,121.676,121.727
2022-03-31 17:21:00,121.672,121.685,121.659,121.678,129,0,0,121.69612,121.66161,121.64361,0.0396,0.04057,0.03515,121.6735,121.69758400135782,121.69758400135782,121.659,,,,,,1.0,sell break even,2022-03-31 17:31:00,121.702,121.748
2022-04-01 10:42:00,122.517,122.555,122.516,122.552,120,0,0,122.46872,122.48842,122.52954,0.03466,0.03433,0.02945,122.535,122.50452919300876,122.555,122.50452919300876,1.0,buy break even,2022-04-01 10:44:00,122.5095,122.461,,,,,
2022-04-01 10:55:00,122.505,122.531,122.5,122.531,109,0,0,122.47272,122.49101,122.51805,0.03192,0.03329,0.02977,122.51675,122.49465655873938,122.531,122.49465655873938,1.0,buy win_3,2022-04-01 10:58:00,122.4975,122.461,,,,,
2022-04-01 10:58:00,122.544,122.604,122.539,122.603,95,0,0,122.47556,122.4949,122.52384,0.03514,0.03302,0.02991,122.5725,122.54055081984242,122.604,122.539,1.0,buy win_3,2022-04-01 11:01:00,122.54650000000001,122.486,,,,,
2022-04-01 17:16:00,122.849,122.87,122.845,122.868,117,0,0,122.72059,122.803,122.88108,0.04173,0.04411,0.03186,122.858,122.82751220311822,122.87,122.82751220311822,1.0,buy break even,2022-04-01 17:19:00,122.83500000000001,122.797,,,,,
2022-04-01 17:24:00,122.841,122.864,122.839,122.862,110,0,0,122.72949,122.80726,122.86882,0.03563,0.03715,0.03244,122.8515,122.82751957891844,122.864,122.82751957891844,1.0,buy break even,2022-04-01 17:37:00,122.867,122.8,,,,,
2022-04-01 17:52:00,122.861,122.874,122.845,122.857,140,0,0,122.76874,122.83827,122.87911,0.03265,0.03154,0.03414,122.85925,122.83479410877644,122.874,122.83479410877644,1.0,buy win_3,2022-04-01 18:09:00,122.8375,122.798,,,,,
2022-04-05 11:38:00,122.823,122.853,122.818,122.853,96,0,0,122.73035,122.79298,122.85294,0.02762,0.02693,0.02252,122.83675,122.81774377581556,122.853,122.81774377581556,1.0,buy lose,2022-04-05 12:03:00,122.856,122.788,,,,,
2022-04-05 14:25:00,122.862,122.871,122.861,122.868,39,0,0,122.84873,122.88233,122.90142,0.02247,0.02312,0.02191,122.8655,122.85759607192848,122.871,122.85759607192848,1.0,buy break even,2022-04-05 15:05:00,122.874,122.837,,,,,
2022-04-05 17:14:00,123.123,123.17,123.108,123.124,336,0,0,122.85928,122.86087,122.87058,0.04927,0.04249,0.02364,123.13125,122.99590698344892,123.17,122.99590698344892,1.0,buy win_3,2022-04-05 17:35:00,123.0135,122.854,,,,,
2022-04-07 17:09:00,123.948,123.962,123.948,123.953,85,0,0,123.89928,123.92128,123.92934,0.02518,0.02527,0.02031,123.95275,123.92797451493126,123.962,123.92797451493126,1.0,buy break even,2022-04-07 17:33:00,123.92699999999999,123.889,,,,,
2022-04-08 09:01:00,123.981,124.017,123.98,124.017,113,0,0,123.95054,123.9626,123.97059,0.02067,0.01833,0.01291,123.99875,123.96381326837714,124.017,123.96381326837714,1.0,buy break even,2022-04-08 09:05:00,123.9805,123.941,,,,,
2022-04-08 10:59:00,124.039,124.051,124.034,124.048,99,0,0,124.03361,124.05844,124.07371,0.0204,0.02038,0.01711,124.043,124.03152758312692,124.051,124.03152758312692,1.0,buy break even,2022-04-08 11:12:00,124.054,124.006,,,,,
2022-04-08 17:16:00,124.487,124.514,124.482,124.509,119,0,0,124.38259,124.46502,124.53494,0.03395,0.03468,0.02184,124.498,124.47843257330824,124.514,124.47843257330824,1.0,buy break even,2022-04-08 17:21:00,124.479,124.441,,,,,
2022-04-08 17:26:00,124.471,124.482,124.47,124.477,91,0,0,124.39142,124.46662,124.51505,0.03178,0.03292,0.023,124.475,124.46376946540364,124.482,124.46376946540364,1.0,buy break even,2022-04-08 17:41:00,124.485,124.426,,,,,
2022-04-11 11:36:00,125.261,125.296,125.261,125.277,154,0,0,125.17062,125.21662,125.22243,0.02704,0.0262,0.03245,125.27375,125.23375558008058,125.296,125.23375558008058,1.0,buy win_3,2022-04-11 12:03:00,125.2505,125.202,,,,,
2022-04-12 10:26:00,125.582,125.591,125.579,125.588,84,0,0,125.53477,125.58207,125.62173,0.02975,0.03126,0.02513,125.585,125.56809914118568,125.591,125.56809914118568,1.0,buy break even,2022-04-12 10:34:00,125.556,125.518,,,,,
2022-04-12 11:30:00,125.588,125.59,125.575,125.585,104,0,0,125.54974,125.573,125.57853,0.02435,0.0254,0.02793,125.5845,125.5740670581378,125.59,125.5740670581378,1.0,buy win_3,2022-04-12 11:50:00,125.593,125.544,,,,,
2022-04-13 09:03:00,125.6,125.609,125.593,125.608,66,0,0,125.58583,125.602,125.61203,0.01689,0.01605,0.0139,125.6025,125.59500575642318,125.609,125.593,1.0,buy win_3,2022-04-13 09:20:00,125.612,125.569,,,,,
2022-04-13 12:00:00,126.044,126.072,126.041,126.063,74,0,0,125.99149,126.05289,126.06263,0.02775,0.02857,0.03755,126.055,126.03592667749828,126.072,126.03592667749828,1.0,buy break even,2022-04-13 12:41:00,126.075,126.011,,,,,
2022-04-13 12:44:00,126.097,126.103,126.093,126.103,33,0,0,126.04135,126.09503,126.122,0.02427,0.0251,0.03864,126.099,126.09495006294438,126.103,126.093,1.0,buy break even,2022-04-13 12:49:00,126.106,126.068,,,,,
2022-04-19 11:57:00,128.324,128.346,128.322,128.325,124,0,0,128.15566,128.21436,128.29403,0.03965,0.04167,0.03896,128.32925,128.3093656227323,128.346,128.3093656227323,1.0,buy break even,2022-04-19 13:24:00,128.2735,128.198,,,,,
