,open,high,low,close,tick_volume,real_volume,spread,ema_200,ema_117,ema_50,atr,atr_sma_5,atr_sma_200,heikin_close,heikin_open,heikin_high,heikin_low,s_heikin_em_v1_buy,s_heikin_em_v1_buy_results,s_heikin_em_v1_buy_end,s_heikin_em_v1_buy_enter,s_heikin_em_v1_buy_stop,s_heikin_em_v1_sell,s_heikin_em_v1_sell_results,s_heikin_em_v1_sell_end,s_heikin_em_v1_sell_enter,s_heikin_em_v1_sell_stop
2022-05-05 17:34:00,1.05488,1.05512,1.05464,1.05469,221,0,0,1.05598,1.05538,1.05499,0.00045,0.00044,0.00039,1.05483,1.055113839807713,1.05512,1.05464,,,,,,1.0,sell break even,2022-05-05 17:35:00,1.0550549999999999,1.0554999999999999
2022-05-06 17:02:00,1.058,1.05846,1.0579,1.05818,304,0,0,1.05718,1.05731,1.05737,0.0007,0.00068,0.00048,1.05814,1.057587951775591,1.05846,1.057587951775591,1.0,buy lose,2022-05-06 17:06:00,1.057715,1.05694,,,,,
2022-05-06 17:08:00,1.05771,1.05804,1.05766,1.05786,235,0,0,1.05721,1.05734,1.05743,0.00067,0.00068,0.00049,1.05782,1.0574441867464937,1.05804,1.0574441867464937,1.0,buy break even,2022-05-06 17:15:00,1.0574,1.05673,,,,,
2022-05-09 11:59:00,1.05073,1.0508,1.0506,1.05077,81,0,0,1.05113,1.05111,1.051,0.00027,0.00027,0.0003,1.05072,1.0509216728974495,1.0509216728974495,1.0506,,,,,,1.0,sell lose,2022-05-09 12:04:00,1.05057,1.05118
2022-05-10 16:26:00,1.05569,1.05595,1.05565,1.05582,125,0,0,1.05568,1.05571,1.0559,0.00033,0.00032,0.00027,1.05578,1.055592616745224,1.05595,1.055592616745224,1.0,buy break even,2022-05-10 16:27:00,1.05562,1.05526,,,,,
2022-05-10 16:27:00,1.05582,1.05602,1.05562,1.05602,117,0,0,1.05568,1.05572,1.0559,0.00033,0.00032,0.00027,1.05587,1.055686308372612,1.05602,1.05562,1.0,buy break even,2022-05-10 16:31:00,1.055655,1.05526,,,,,
2022-05-10 16:56:00,1.05502,1.05508,1.05469,1.05491,197,0,0,1.05558,1.05554,1.05541,0.00034,0.00033,0.00028,1.05492,1.0551860303650726,1.0551860303650726,1.05469,,,,,,1.0,sell break even,2022-05-10 17:00:00,1.0551849999999998,1.05571
2022-05-10 18:04:00,1.05345,1.05347,1.05282,1.05324,259,0,0,1.05485,1.05453,1.05407,0.00045,0.00042,0.00033,1.05324,1.054052164281494,1.054052164281494,1.05282,,,,,,1.0,sell break even,2022-05-10 18:26:00,1.05368,1.05457
2022-05-10 18:33:00,1.05343,1.05378,1.0534,1.05376,162,0,0,1.05448,1.05409,1.05364,0.00041,0.0004,0.00036,1.05359,1.0537891740233305,1.0537891740233305,1.0534,,,,,,1.0,sell lose,2022-05-10 18:36:00,1.05381,1.05425
2022-05-10 18:41:00,1.05414,1.05422,1.05397,1.05412,146,0,0,1.05446,1.05411,1.05381,0.00037,0.00038,0.00036,1.05411,1.0543716373985288,1.0543716373985288,1.05397,,,,,,1.0,sell win_3,2022-05-10 18:53:00,1.054335,1.05473
2022-05-10 19:14:00,1.05403,1.05413,1.05395,1.05399,161,0,0,1.05424,1.05392,1.05372,0.00036,0.00036,0.00037,1.05402,1.0541370912652768,1.0541370912652768,1.05395,,,,,,1.0,sell lose,2022-05-10 19:51:00,1.05392,1.05449
2022-05-11 10:00:00,1.05464,1.05478,1.05434,1.0545,164,0,0,1.05418,1.05434,1.05442,0.00027,0.00024,0.00015,1.05456,1.054283300864448,1.05478,1.054283300864448,1.0,buy win_3,2022-05-11 10:11:00,1.05437,1.05393,,,,,
2022-05-11 10:30:00,1.05528,1.05538,1.05514,1.05532,150,0,0,1.05445,1.0547,1.05501,0.00031,0.0003,0.00017,1.05528,1.0549432506962897,1.05538,1.0549432506962897,1.0,buy break even,2022-05-11 10:58:00,1.05496,1.05451,,,,,
2022-05-11 11:06:00,1.05556,1.05577,1.05533,1.05573,150,0,0,1.05474,1.05503,1.05532,0.00039,0.00038,0.00021,1.0556,1.0553288199506672,1.05577,1.0553288199506672,1.0,buy break even,2022-05-11 11:14:00,1.05539,1.05498,,,,,
2022-05-11 11:35:00,1.05571,1.05578,1.05562,1.05568,93,0,0,1.05497,1.05528,1.05556,0.00031,0.00031,0.00024,1.0557,1.0555559569272934,1.05578,1.0555559569272934,1.0,buy win_3,2022-05-11 12:09:00,1.05581,1.05515,,,,,
2022-05-11 12:29:00,1.0562,1.05637,1.05614,1.05632,62,0,0,1.05567,1.0561,1.0565,0.00026,0.00026,0.00029,1.05626,1.056086239804475,1.05637,1.056086239804475,1.0,buy lose,2022-05-11 12:36:00,1.0564,1.05587,,,,,
2022-05-11 12:43:00,1.05592,1.05619,1.05591,1.05612,51,0,0,1.05571,1.05608,1.05628,0.00023,0.00023,0.00029,1.05604,1.0558747049706911,1.05619,1.0558747049706911,1.0,buy break even,2022-05-11 13:08:00,1.05622,1.05573,,,,,
2022-05-11 14:33:00,1.05546,1.05553,1.05515,1.05517,91,0,0,1.05551,1.05546,1.05525,0.00025,0.00025,0.00025,1.05533,1.0555228603948832,1.05553,1.05515,,,,,,1.0,sell break even,2022-05-11 15:01:00,1.05512,1.05574
2022-05-11 15:15:00,1.05531,1.05535,1.05486,1.05488,106,0,0,1.05535,1.05525,1.05513,0.00023,0.00022,0.00024,1.0551,1.0554360730009602,1.0554360730009602,1.05486,,,,,,1.0,sell break even,2022-05-11 15:19:00,1.055245,1.05566
2022-05-11 15:26:00,1.05469,1.0548,1.05458,1.05478,124,0,0,1.0553,1.05519,1.05505,0.00029,0.00029,0.00024,1.05471,1.05500626761377,1.05500626761377,1.05458,,,,,,1.0,sell break even,2022-05-11 15:29:00,1.05495,1.05535
2022-05-11 15:30:00,1.0532,1.0533,1.05103,1.05183,477,0,0,1.05524,1.05509,1.05484,0.00053,0.00036,0.00024,1.05234,1.0544547667258606,1.0544547667258606,1.05103,,,,,,1.0,sell break even,2022-05-11 15:34:00,1.05307,1.05514
2022-05-11 17:19:00,1.0556,1.05568,1.0554,1.05567,223,0,0,1.05508,1.05524,1.05572,0.00049,0.00051,0.00048,1.05559,1.055339633769906,1.05568,1.055339633769906,1.0,buy break even,2022-05-11 17:42:00,1.05571,1.05501,,,,,
2022-05-11 18:45:00,1.05477,1.0548,1.05434,1.05434,110,0,0,1.0551,1.05509,1.05495,0.00033,0.00033,0.00055,1.05456,1.0548778350705206,1.0548778350705206,1.05434,,,,,,1.0,sell win_3,2022-05-11 18:57:00,1.05474,1.05517
2022-05-12 09:47:00,1.05123,1.05124,1.05089,1.05089,148,0,0,1.0512,1.05092,1.05072,0.00031,0.00031,0.00019,1.05106,1.0512386493297528,1.05124,1.05089,,,,,,1.0,sell win_3,2022-05-12 10:05:00,1.0508600000000001,1.05151
2022-05-12 14:09:00,1.04414,1.04414,1.0439,1.0439,64,0,0,1.04455,1.04383,1.04369,0.00026,0.00026,0.00035,1.04402,1.0441628017876683,1.0441628017876683,1.0439,,,,,,1.0,sell win_3,2022-05-12 14:25:00,1.04387,1.04439
2022-05-12 16:07:00,1.04187,1.04196,1.04177,1.04188,117,0,0,1.04256,1.04203,1.04198,0.0004,0.00041,0.00034,1.04187,1.0420632544455009,1.0420632544455009,1.04177,,,,,,1.0,sell break even,2022-05-12 16:11:00,1.042105,1.04247
2022-05-12 16:16:00,1.04203,1.04203,1.04149,1.04155,157,0,0,1.04251,1.04202,1.04199,0.0004,0.00039,0.00034,1.04177,1.042149244637589,1.042149244637589,1.04149,,,,,,1.0,sell win_3,2022-05-12 16:34:00,1.042055,1.04265
2022-05-12 17:20:00,1.04119,1.04119,1.04051,1.04051,182,0,0,1.04161,1.04105,1.04058,0.00045,0.00045,0.00039,1.04085,1.0413435487286502,1.0413435487286502,1.04051,,,,,,1.0,sell lose,2022-05-12 17:24:00,1.04102,1.04156
2022-05-12 17:27:00,1.04078,1.04086,1.04056,1.0406,168,0,0,1.04157,1.04105,1.0407,0.00046,0.00047,0.0004,1.0407,1.0411643245994426,1.0411643245994426,1.04056,,,,,,1.0,sell win_3,2022-05-12 17:40:00,1.0410650000000001,1.0416
2022-05-13 13:36:00,1.03848,1.03861,1.03844,1.03859,82,0,0,1.03909,1.03873,1.03826,0.00025,0.00025,0.00031,1.03853,1.038666192027565,1.038666192027565,1.03844,,,,,,1.0,sell break even,2022-05-13 13:46:00,1.03841,1.03891
2022-05-13 15:10:00,1.03871,1.03871,1.0384,1.03841,65,0,0,1.03893,1.03881,1.0388,0.00026,0.00027,0.00026,1.03856,1.0387650545627998,1.0387650545627998,1.0384,,,,,,1.0,sell win_3,2022-05-13 15:27:00,1.038845,1.03932
2022-05-13 16:49:00,1.03711,1.03715,1.0366,1.0368,162,0,0,1.03781,1.03735,1.03682,0.00036,0.00034,0.00026,1.03692,1.0373174291792364,1.0373174291792364,1.0366,,,,,,1.0,sell break even,2022-05-13 17:01:00,1.0371350000000001,1.0377
2022-05-16 17:31:00,1.04182,1.04189,1.04156,1.04156,156,0,0,1.04201,1.04182,1.0415,0.00032,0.00032,0.00025,1.04171,1.0419141846019209,1.0419141846019209,1.04156,,,,,,1.0,sell win_3,2022-05-16 17:42:00,1.0419100000000001,1.04229
2022-05-17 10:48:00,1.04572,1.04585,1.04563,1.04585,57,0,0,1.04531,1.04565,1.04588,0.00024,0.00024,0.00017,1.04576,1.045655856779408,1.04585,1.04563,1.0,buy break even,2022-05-17 11:00:00,1.04588,1.04543,,,,,
2022-05-17 11:03:00,1.04607,1.04643,1.04605,1.04642,77,0,0,1.04541,1.04574,1.04596,0.00027,0.00025,0.00018,1.04624,1.0459302488969964,1.04643,1.0459302488969964,1.0,buy win_3,2022-05-17 11:11:00,1.0460099999999999,1.04556,,,,,
2022-05-17 12:29:00,1.0478,1.04785,1.04769,1.04776,65,0,0,1.04695,1.04756,1.04805,0.00024,0.00025,0.00026,1.04778,1.0476612512530694,1.04785,1.0476612512530694,1.0,buy lose,2022-05-17 12:46:00,1.04788,1.04744,,,,,
2022-05-17 13:00:00,1.04767,1.0477,1.04765,1.04767,36,0,0,1.04714,1.04759,1.04773,0.00022,0.00023,0.00026,1.04767,1.0475768701469437,1.0477,1.0475768701469437,1.0,buy break even,2022-05-17 13:14:00,1.04773,1.04733,,,,,
2022-05-17 13:17:00,1.04873,1.04959,1.04858,1.04928,223,0,0,1.04727,1.04769,1.04787,0.00032,0.00023,0.00026,1.04904,1.0479762233495342,1.04959,1.0479762233495342,1.0,buy win_3,2022-05-17 13:19:00,1.048585,1.04755,,,,,
2022-05-17 13:19:00,1.05079,1.0513,1.05065,1.05101,307,0,0,1.04734,1.0478,1.04811,0.00042,0.00032,0.00026,1.05094,1.0492740558373836,1.0513,1.0492740558373836,1.0,buy win_3,2022-05-17 14:37:00,1.04944,1.04755,,,,,
2022-05-17 15:37:00,1.05367,1.05399,1.05364,1.05367,161,0,0,1.0518,1.05294,1.05366,0.00039,0.00038,0.00031,1.05374,1.0534546889635066,1.05399,1.0534546889635066,1.0,buy win_3,2022-05-17 15:47:00,1.05345,1.05288,,,,,
2022-05-17 16:09:00,1.0533,1.05367,1.05326,1.05365,88,0,0,1.05242,1.0534,1.05388,0.0003,0.00029,0.00032,1.05347,1.053247467486368,1.05367,1.053247467486368,1.0,buy break even,2022-05-17 16:14:00,1.0533450000000002,1.05299,,,,,
2022-05-17 16:25:00,1.05309,1.05332,1.05309,1.05327,60,0,0,1.05253,1.05335,1.05355,0.00028,0.00028,0.00032,1.05319,1.0529740603251263,1.05332,1.0529740603251263,1.0,buy lose,2022-05-17 16:48:00,1.05335,1.0527,,,,,
2022-05-18 16:32:00,1.05199,1.05242,1.05199,1.05238,125,0,0,1.052,1.05207,1.05218,0.00024,0.00023,0.00021,1.0522,1.0519768031519687,1.05242,1.0519768031519687,1.0,buy win_3,2022-05-18 16:48:00,1.0524499999999999,1.05176,,,,,
2022-05-19 12:07:00,1.04939,1.04982,1.04937,1.04979,93,0,0,1.04894,1.0491,1.04956,0.00029,0.00029,0.00027,1.04959,1.0492865780988931,1.04982,1.0492865780988931,1.0,buy break even,2022-05-19 12:13:00,1.049455,1.04906,,,,,
2022-05-19 12:22:00,1.04916,1.04948,1.04916,1.04945,107,0,0,1.049,1.04917,1.04948,0.00024,0.00024,0.00028,1.04931,1.0490705119805328,1.04948,1.0490705119805328,1.0,buy lose,2022-05-19 12:26:00,1.04951,1.0488600000000001,,,,,
2022-05-19 12:28:00,1.04931,1.04931,1.04913,1.0493,85,0,0,1.04901,1.04917,1.04941,0.00027,0.00026,0.00028,1.04926,1.0490850079996958,1.04931,1.0490850079996958,1.0,buy win_3,2022-05-19 13:38:00,1.04934,1.04871,,,,,
2022-05-19 14:57:00,1.05199,1.052,1.05168,1.05176,101,0,0,1.051,1.0516,1.0521,0.00037,0.00037,0.0003,1.05186,1.0517094586829816,1.052,1.05168,1.0,buy win_3,2022-05-19 15:08:00,1.051675,1.05132,,,,,
2022-05-19 15:26:00,1.05215,1.05223,1.05199,1.05218,47,0,0,1.0513,1.05183,1.05215,0.00027,0.00027,0.0003,1.05214,1.051955519610437,1.05223,1.051955519610437,1.0,buy win_3,2022-05-19 15:36:00,1.05226,1.0517400000000001,,,,,
2022-05-19 17:42:00,1.05607,1.05628,1.05595,1.05597,174,0,0,1.05459,1.05554,1.05628,0.00048,0.00047,0.00038,1.05607,1.0558004638209764,1.05628,1.0558004638209764,1.0,buy win_3,2022-05-19 17:54:00,1.0557750000000001,1.05524,,,,,
2022-05-20 09:53:00,1.05828,1.05848,1.05828,1.05837,68,0,0,1.05793,1.05824,1.0585,0.00019,0.0002,0.00017,1.05835,1.0582113450694033,1.05848,1.0582113450694033,2.0,,1970-01-01 00:00:00,1.05851,1.05809,,,,,
2022-05-23 09:17:00,1.0599,1.06033,1.05987,1.06031,87,0,0,1.05931,1.05953,1.05978,0.0003,0.00029,0.00013,1.0601,1.059773597224523,1.06033,1.059773597224523,1.0,buy break even,2022-05-23 09:28:00,1.0598999999999998,1.05944,,,,,
2022-05-23 10:19:00,1.05983,1.05998,1.05975,1.05982,101,0,0,1.0598,1.06007,1.06027,0.00027,0.00027,0.00017,1.05985,1.0597050557897112,1.05998,1.0597050557897112,1.0,buy break even,2022-05-23 10:36:00,1.06001,1.05949,,,,,
2022-05-23 11:01:00,1.06103,1.0613,1.06072,1.06087,226,0,0,1.05992,1.06011,1.06017,0.00038,0.0003,0.00021,1.06098,1.0604347658970084,1.0613,1.0604347658970084,1.0,buy break even,2022-05-23 11:14:00,1.060635,1.05994,,,,,
2022-05-23 13:49:00,1.06655,1.0666,1.06649,1.06657,38,0,0,1.06523,1.06645,1.06713,0.00023,0.00024,0.00035,1.06655,1.0664987447168637,1.0666,1.06649,1.0,buy break even,2022-05-23 13:55:00,1.06663,1.06627,,,,,
2022-05-23 17:09:00,1.06594,1.06602,1.06587,1.06598,79,0,0,1.06571,1.06573,1.06576,0.00027,0.00028,0.00024,1.06595,1.0657992857282217,1.06602,1.0657992857282217,1.0,buy win_3,2022-05-23 17:52:00,1.06605,1.06549,,,,,
2022-05-23 17:53:00,1.06723,1.06766,1.06698,1.06711,207,0,0,1.06605,1.06624,1.06655,0.00037,0.0003,0.00026,1.06724,1.0667377360376693,1.06766,1.0667377360376693,1.0,buy win_3,2022-05-23 18:16:00,1.06691,1.06613,,,,,
2022-05-23 18:54:00,1.06742,1.06743,1.06726,1.06738,67,0,0,1.06684,1.06724,1.06766,0.00026,0.00025,0.00028,1.06737,1.0672585780560566,1.06743,1.0672585780560566,1.0,buy lose,2022-05-23 18:59:00,1.06746,1.06694,,,,,
2022-05-24 11:22:00,1.07137,1.07143,1.0713,1.07134,73,0,0,1.06999,1.07101,1.07193,0.00038,0.00038,0.00029,1.07136,1.0709760949334852,1.07143,1.0709760949334852,1.0,buy break even,2022-05-24 11:30:00,1.070995,1.07053,,,,,
2022-05-24 12:37:00,1.07084,1.07103,1.07082,1.07102,38,0,0,1.07058,1.07109,1.07122,0.00023,0.00024,0.00036,1.07093,1.0708182709016163,1.07103,1.0708182709016163,1.0,buy break even,2022-05-24 13:34:00,1.07106,1.07048,,,,,
2022-05-24 16:45:00,1.07141,1.07226,1.07137,1.07215,272,0,0,1.07103,1.07105,1.07108,0.00042,0.00039,0.00027,1.0718,1.0711619719022778,1.07226,1.0711619719022778,1.0,buy win_3,2022-05-24 16:50:00,1.07155,1.07081,,,,,
2022-05-26 17:36:00,1.07106,1.07106,1.07087,1.07094,74,0,0,1.07077,1.07102,1.07133,0.00027,0.00026,0.00025,1.07098,1.0707963709947943,1.07106,1.0707963709947943,1.0,buy break even,2022-05-26 17:52:00,1.0710899999999999,1.07048,,,,,
2022-05-26 17:58:00,1.07156,1.07162,1.07141,1.07161,156,0,0,1.07085,1.07107,1.07125,0.00033,0.00031,0.00025,1.07155,1.071230669788449,1.07162,1.071230669788449,1.0,buy win_3,2022-05-26 18:23:00,1.0711300000000001,1.07061,,,,,
2022-05-30 09:03:00,1.07552,1.07568,1.07538,1.07561,55,0,0,1.07511,1.07538,1.07554,0.00017,0.00016,0.00013,1.07555,1.0753953053924676,1.07568,1.07538,1.0,buy break even,2022-05-30 09:21:00,1.07571,1.07517,,,,,
2022-05-30 09:26:00,1.07587,1.07592,1.07582,1.07588,34,0,0,1.07525,1.07553,1.07572,0.00024,0.00025,0.00014,1.07587,1.075673929687179,1.07592,1.075673929687179,1.0,buy break even,2022-05-30 09:45:00,1.07595,1.07541,,,,,
2022-05-30 17:55:00,1.0774,1.07825,1.07719,1.07812,173,0,0,1.0766,1.07675,1.077,0.00025,0.0002,0.00018,1.07774,1.0772126102616313,1.07825,1.07719,1.0,buy break even,2022-05-31 00:02:00,1.07749,1.0767,,,,,
2022-05-31 12:30:00,1.07326,1.07334,1.07322,1.07325,64,0,0,1.07386,1.07362,1.07338,0.00025,0.00026,0.00026,1.07327,1.073426764323945,1.073426764323945,1.07322,,,,,,1.0,sell break even,2022-05-31 13:31:00,1.07319,1.07388
2022-05-31 13:37:00,1.07303,1.07321,1.07303,1.07312,49,0,0,1.07341,1.07315,1.07295,0.00021,0.0002,0.00025,1.0731,1.0732274636623884,1.0732274636623884,1.07303,,,,,,1.0,sell break even,2022-05-31 13:50:00,1.073,1.07349
2022-05-31 13:51:00,1.07229,1.07229,1.07115,1.07122,223,0,0,1.07336,1.07312,1.07297,0.0003,0.00022,0.00025,1.07174,1.0728620780922646,1.0728620780922646,1.07115,,,,,,1.0,sell win_3,2022-05-31 13:56:00,1.072175,1.07323
2022-05-31 17:19:00,1.06901,1.06922,1.06894,1.06912,207,0,0,1.07061,1.07032,1.07029,0.00047,0.00047,0.00033,1.06907,1.0696354211985346,1.0696354211985346,1.06894,,,,,,1.0,sell lose,2022-05-31 17:40:00,1.069915,1.0709199999999999
2022-06-01 11:03:00,1.07171,1.07214,1.07171,1.07214,74,0,0,1.07183,1.07195,1.07202,0.00026,0.00025,0.00018,1.07192,1.0716063491831345,1.07214,1.0716063491831345,1.0,buy win_3,2022-06-01 11:06:00,1.07177,1.07137,,,,,
2022-06-01 11:06:00,1.07269,1.0739,1.07248,1.07344,340,0,0,1.07186,1.07199,1.07211,0.00036,0.00028,0.00018,1.07313,1.0721857936478918,1.0739,1.0721857936478918,1.0,buy lose,2022-06-01 12:04:00,1.072755,1.07158,,,,,
2022-06-01 12:54:00,1.07263,1.07264,1.07251,1.07256,60,0,0,1.0721,1.07217,1.0722,0.00018,0.00017,0.00023,1.07259,1.072311427633303,1.07264,1.072311427633303,1.0,buy lose,2022-06-01 13:27:00,1.07267,1.07205,,,,,
2022-06-01 14:51:00,1.07164,1.07171,1.0714,1.0714,73,0,0,1.07184,1.07173,1.07157,0.00017,0.00016,0.00018,1.07154,1.0717172110827438,1.0717172110827438,1.0714,,,,,,1.0,sell break even,2022-06-01 15:07:00,1.07137,1.0718699999999999
2022-06-02 15:36:00,1.06896,1.06939,1.06895,1.06926,127,0,0,1.06896,1.06912,1.06917,0.0003,0.00029,0.00017,1.06914,1.068779950665674,1.06939,1.068779950665674,1.0,buy win_3,2022-06-02 15:41:00,1.068945,1.06847,,,,,
2022-06-02 17:00:00,1.06996,1.07009,1.06952,1.07,215,0,0,1.06967,1.06993,1.07006,0.00032,0.0003,0.00025,1.06989,1.0696871624452218,1.07009,1.06952,1.0,buy win_3,2022-06-02 17:10:00,1.069655,1.06919,,,,,
2022-06-02 17:10:00,1.07049,1.07086,1.07049,1.07076,127,0,0,1.06973,1.07,1.07015,0.00032,0.00032,0.00026,1.07065,1.0703888644164503,1.07086,1.0703888644164503,1.0,buy win_3,2022-06-02 17:14:00,1.0703999999999998,1.06991,,,,,
2022-06-02 17:30:00,1.07023,1.0705,1.07012,1.07048,176,0,0,1.06992,1.07022,1.07046,0.00037,0.00037,0.00028,1.07033,1.0701342290104527,1.0705,1.07012,1.0,buy win_3,2022-06-02 17:40:00,1.070155,1.06978,,,,,
2022-06-03 11:05:00,1.07535,1.07562,1.07534,1.07561,62,0,0,1.07531,1.07532,1.07538,0.00024,0.00022,0.00013,1.07548,1.0751791485689135,1.07562,1.0751791485689135,1.0,buy win_3,2022-06-03 11:13:00,1.07528,1.07491,,,,,
2022-06-03 11:56:00,1.07533,1.07559,1.07533,1.07559,44,0,0,1.0755,1.07558,1.07567,0.00018,0.00017,0.00016,1.07546,1.0752425345960417,1.07559,1.0752425345960417,1.0,buy lose,2022-06-03 12:04:00,1.07562,1.07493,,,,,
2022-06-03 15:35:00,1.07323,1.07323,1.07182,1.07213,351,0,0,1.07393,1.07358,1.07324,0.00049,0.00041,0.00017,1.0726,1.0734441532495147,1.0734441532495147,1.07182,,,,,,1.0,sell break even,2022-06-03 16:06:00,1.0728849999999999,1.07398
2022-06-06 10:13:00,1.07312,1.07335,1.0731,1.07316,129,0,0,1.07268,1.07276,1.07283,0.00026,0.00025,0.00012,1.07318,1.072953668584328,1.07335,1.072953668584328,1.0,buy break even,2022-06-06 10:30:00,1.073025,1.07267,,,,,
2022-06-06 10:39:00,1.07298,1.073,1.07281,1.07295,76,0,0,1.0728,1.07291,1.07304,0.00025,0.00025,0.00015,1.07294,1.0728694004287371,1.073,1.07281,1.0,buy lose,2022-06-06 10:45:00,1.07303,1.07268,,,,,
2022-06-06 10:47:00,1.07286,1.07341,1.07285,1.07334,102,0,0,1.07281,1.07291,1.073,0.00024,0.00023,0.00015,1.07312,1.0727808179704248,1.07341,1.0727808179704248,1.0,buy win_3,2022-06-06 10:52:00,1.07304,1.07264,,,,,
2022-06-06 15:04:00,1.07278,1.07278,1.07241,1.07248,98,0,0,1.07327,1.07306,1.0728,0.0002,0.00018,0.00017,1.07261,1.0729392004576352,1.0729392004576352,1.07241,,,,,,1.0,sell win_3,2022-06-06 15:23:00,1.072785,1.0731899999999999
2022-06-06 17:14:00,1.07149,1.07154,1.0714,1.0715,73,0,0,1.07206,1.07171,1.07146,0.00022,0.00022,0.00018,1.07148,1.0716806456245478,1.0716806456245478,1.0714,,,,,,1.0,sell break even,2022-06-06 17:15:00,1.07137,1.07188
2022-06-06 17:15:00,1.0715,1.07151,1.07079,1.07088,163,0,0,1.07205,1.07169,1.07144,0.00025,0.00022,0.00018,1.07117,1.0715803228122738,1.0715803228122738,1.07079,,,,,,1.0,sell win_3,2022-06-06 17:37:00,1.07132,1.07188
2022-06-06 18:04:00,1.07162,1.07175,1.07137,1.07138,141,0,0,1.07159,1.07125,1.07116,0.00035,0.00035,0.00021,1.07153,1.071769212863294,1.071769212863294,1.07137,,,,,,1.0,sell win_3,2022-06-06 18:10:00,1.07175,1.07216
2022-06-06 18:10:00,1.071,1.07102,1.0707,1.07073,173,0,0,1.07156,1.07125,1.07116,0.00033,0.00033,0.00022,1.07086,1.071297175200989,1.071297175200989,1.0707,,,,,,1.0,sell win_3,2022-06-06 18:14:00,1.071115,1.07156
2022-06-06 19:13:00,1.06998,1.06998,1.06971,1.06976,45,0,0,1.07063,1.07014,1.06975,0.0002,0.00019,0.00024,1.06986,1.0700268451485888,1.0700268451485888,1.06971,,,,,,1.0,sell break even,2022-06-06 19:46:00,1.06968,1.07024
2022-06-07 08:25:00,1.06771,1.06774,1.06748,1.06752,117,0,0,1.06818,1.06817,1.06812,0.00023,0.00024,0.00014,1.06761,1.0678508423224256,1.0678508423224256,1.06748,,,,,,1.0,sell break even,2022-06-07 08:55:00,1.0678299999999998,1.0682099999999999
2022-06-07 09:05:00,1.0676,1.06766,1.06734,1.06734,70,0,0,1.06796,1.06785,1.06765,0.00025,0.00025,0.00017,1.06748,1.067639725004338,1.06766,1.06734,,,,,,1.0,sell break even,2022-06-07 09:26:00,1.06731,1.06789
2022-06-07 13:33:00,1.06788,1.06797,1.06781,1.06783,68,0,0,1.06834,1.06822,1.06799,0.0002,0.0002,0.00023,1.06787,1.0680061682023612,1.0680061682023612,1.06781,,,,,,1.0,sell lose,2022-06-07 13:40:00,1.06778,1.06829
2022-06-07 13:44:00,1.06797,1.06799,1.06779,1.06794,64,0,0,1.0683,1.06818,1.06799,0.0002,0.00021,0.00022,1.06792,1.0680916387540051,1.0680916387540051,1.06779,,,,,,1.0,sell win_3,2022-06-07 14:54:00,1.06776,1.06833
2022-06-07 15:44:00,1.06677,1.06687,1.06673,1.06675,60,0,0,1.06724,1.06692,1.06669,0.00025,0.00025,0.00022,1.06678,1.0669665992758108,1.0669665992758108,1.06673,,,,,,1.0,sell win_3,2022-06-07 16:00:00,1.0667,1.06721
2022-06-08 16:06:00,1.0731,1.07334,1.07305,1.07325,104,0,0,1.07231,1.07282,1.07296,0.00029,0.00028,0.00026,1.07318,1.0728205958534116,1.07334,1.0728205958534116,1.0,buy win_3,2022-06-08 16:39:00,1.072905,1.07244,,,,,
2022-06-09 10:52:00,1.07116,1.07118,1.07101,1.07101,80,0,0,1.07168,1.07149,1.07129,0.0002,0.00019,0.00015,1.07109,1.0713340209231292,1.0713340209231292,1.07101,,,,,,1.0,sell win_3,2022-06-09 11:02:00,1.07098,1.0715299999999999
2022-06-09 13:04:00,1.07161,1.0717,1.0716,1.07162,54,0,0,1.07135,1.07136,1.07156,0.00017,0.00016,0.00019,1.07163,1.0714988878831448,1.0717,1.0714988878831448,1.0,buy break even,2022-06-09 13:32:00,1.07173,1.0713300000000001,,,,,
2022-06-09 13:36:00,1.0718,1.07196,1.07178,1.07195,40,0,0,1.07151,1.0716,1.07183,0.0002,0.0002,0.00019,1.07187,1.0717503065037235,1.07196,1.0717503065037235,1.0,buy lose,2022-06-09 14:02:00,1.07199,1.07149,,,,,
2022-06-09 14:10:00,1.0716,1.07171,1.07157,1.0717,54,0,0,1.0716,1.07169,1.07178,0.0002,0.00021,0.00019,1.07164,1.071438269378572,1.07171,1.071438269378572,1.0,buy win_3,2022-06-09 14:42:00,1.07174,1.0711600000000001,,,,,
2022-06-09 14:51:00,1.07164,1.07257,1.07144,1.07252,363,0,0,1.07174,1.07185,1.07194,0.00104,0.001,0.00022,1.07204,1.0709515257027715,1.07257,1.0709515257027715,1.0,buy win_3,2022-06-09 15:25:00,1.0707,1.0688,,,,,
2022-06-10 13:39:00,1.06021,1.06027,1.06014,1.06027,61,0,0,1.06102,1.06051,1.06016,0.00024,0.00024,0.00025,1.06022,1.060303699632833,1.060303699632833,1.06014,,,,,,1.0,sell win_3,2022-06-10 13:49:00,1.06011,1.0605499999999999
2022-06-10 15:31:00,1.05506,1.05568,1.05473,1.05487,434,0,0,1.0591,1.0584,1.05779,0.0005,0.00033,0.00025,1.05508,1.0575571511427748,1.0575571511427748,1.05473,,,,,,1.0,sell break even,2022-06-10 15:41:00,1.05666,1.05862
